Orthogroup	Species	Bacillus_subtilis_aa	Orthologs
OG0001043	Rhodococcus_erythropolis_aa	CAB14447.1	ALU70482.1
OG0001044	Deinococcus_radiodurans_aa	CAB14451.2	UDK99781.1
OG0001044	Rhodococcus_erythropolis_aa	CAB14451.2	ALU70446.1
OG0001045	Deinococcus_radiodurans_aa	CAB14457.2	UDK99982.1
OG0001045	Rhodococcus_erythropolis_aa	CAB14457.2	ALU70431.1
OG0001046	Deinococcus_radiodurans_aa	CAB14458.1	UDK99824.1
OG0001046	Rhodococcus_erythropolis_aa	CAB14458.1	ALU70414.1
OG0001047	Rhodococcus_erythropolis_aa	CAB14459.1	ALU71842.1
OG0001047	Deinococcus_radiodurans_aa	CAB14459.1	UDL01208.1
OG0001048	Deinococcus_radiodurans_aa	CAB14461.2	UDL01128.1
OG0001048	Rhodococcus_erythropolis_aa	CAB14461.2	ALU70412.1
OG0001049	Deinococcus_radiodurans_aa	CAB14476.2	UDL01035.1
OG0001049	Rhodococcus_erythropolis_aa	CAB14476.2	ALU70411.1
OG0001050	Rhodococcus_erythropolis_aa	CAB14486.1	ALU70406.1
OG0001050	Deinococcus_radiodurans_aa	CAB14486.1	UDL00617.1
OG0001051	Deinococcus_radiodurans_aa	CAB14487.2	UDL00749.1, UDL00618.1
OG0001052	Deinococcus_radiodurans_aa	CAB14489.1	UDK99334.1
OG0001052	Rhodococcus_erythropolis_aa	CAB14489.1	ALU72520.1
OG0001053	Deinococcus_radiodurans_aa	CAB14490.1	UDK99333.1
OG0001053	Rhodococcus_erythropolis_aa	CAB14490.1	ALU72519.1
OG0001054	Deinococcus_radiodurans_aa	CAB14493.1	UDL00279.1
OG0001054	Rhodococcus_erythropolis_aa	CAB14493.1	ALU70384.1
OG0001055	Deinococcus_radiodurans_aa	CAB14497.2	UDL00429.1
OG0001055	Rhodococcus_erythropolis_aa	CAB14497.2	ALU70378.1
OG0001056	Deinococcus_radiodurans_aa	CAB14499.1	UDL00920.1
OG0001056	Rhodococcus_erythropolis_aa	CAB14499.1	ALU70376.1
OG0001057	Deinococcus_radiodurans_aa	CAB14501.1	UDL00921.1
OG0001057	Rhodococcus_erythropolis_aa	CAB14501.1	ALU70375.1
OG0001058	Rhodococcus_erythropolis_aa	CAB14504.1	ALU70371.1
OG0001058	Deinococcus_radiodurans_aa	CAB14504.1	UDL01570.1
OG0001059	Rhodococcus_erythropolis_aa	CAB14514.1	ALU68211.1
OG0001059	Deinococcus_radiodurans_aa	CAB14514.1	UDL00683.1
OG0001060	Rhodococcus_erythropolis_aa	CAB14519.1	ALU70623.1
OG0001060	Deinococcus_radiodurans_aa	CAB14519.1	UDL02115.1
OG0001061	Deinococcus_radiodurans_aa	CAB14585.1, CAB16034.2	UDL01276.1
OG0001062	Rhodococcus_erythropolis_aa	CAB14799.2, CAB14622.1	ALU72103.1
OG0001063	Rhodococcus_erythropolis_aa	CAB14626.2	ALU69605.1
OG0001063	Deinococcus_radiodurans_aa	CAB14626.2	UDL01339.1
OG0001064	Rhodococcus_erythropolis_aa	CAB15719.1, CAB14635.1	ALU72984.1
OG0001065	Deinococcus_radiodurans_aa	CAB14638.2	UDL01785.1
OG0001065	Rhodococcus_erythropolis_aa	CAB14638.2	ALU72697.1
OG0001067	Deinococcus_radiodurans_aa	CAB14669.1	UDL01715.1, UDL00555.1
OG0001068	Deinococcus_radiodurans_aa	CAB14676.1, CAB14677.1	UDL01753.1
OG0001069	Rhodococcus_erythropolis_aa	CAB14678.1	ALU71421.1, ALU70015.1
OG0001070	Deinococcus_radiodurans_aa	CAB14679.1	UDL01550.1
OG0001070	Rhodococcus_erythropolis_aa	CAB14679.1	ALU71105.1
OG0001071	Rhodococcus_erythropolis_aa	CAB14682.1	ALU71107.1
OG0001071	Deinococcus_radiodurans_aa	CAB14682.1	UDL01322.1
OG0001072	Deinococcus_radiodurans_aa	CAB14691.3	UDL00834.1
OG0001072	Rhodococcus_erythropolis_aa	CAB14691.3	ALU71589.1
OG0001073	Deinococcus_radiodurans_aa	CAB14694.2	UDL01130.1
OG0001073	Rhodococcus_erythropolis_aa	CAB14694.2	ALU67905.1
OG0001074	Deinococcus_radiodurans_aa	CAB14695.1	UDL00958.1
OG0001074	Rhodococcus_erythropolis_aa	CAB14695.1	ALU71108.1
OG0001075	Rhodococcus_erythropolis_aa	CAB14714.1	ALU71112.1
OG0001075	Deinococcus_radiodurans_aa	CAB14714.1	UDL00461.1
OG0001076	Rhodococcus_erythropolis_aa	CAB14715.1	ALU71154.1
OG0001076	Deinococcus_radiodurans_aa	CAB14715.1	UDL00463.1
OG0001077	Rhodococcus_erythropolis_aa	CAB14719.2	ALU71158.1
OG0001077	Deinococcus_radiodurans_aa	CAB14719.2	UDL00904.1
OG0001078	Deinococcus_radiodurans_aa	CAB14724.2	UDL00889.1
OG0001078	Rhodococcus_erythropolis_aa	CAB14724.2	ALU71161.1
OG0001079	Deinococcus_radiodurans_aa	CAB14731.1	UDL01778.1
OG0001079	Rhodococcus_erythropolis_aa	CAB14731.1	ALU67898.1
OG0001080	Rhodococcus_erythropolis_aa	CAB14733.2	ALU71164.1
OG0001080	Deinococcus_radiodurans_aa	CAB14733.2	UDK99776.1
OG0001081	Deinococcus_radiodurans_aa	CAB14734.1	UDL00397.1
OG0001081	Rhodococcus_erythropolis_aa	CAB14734.1	ALU71165.1
OG0001082	Deinococcus_radiodurans_aa	CAB14742.1	UDL01546.1
OG0001082	Rhodococcus_erythropolis_aa	CAB14742.1	ALU71167.1
OG0001083	Deinococcus_radiodurans_aa	CAB14750.1	UDL00281.1
OG0001083	Rhodococcus_erythropolis_aa	CAB14750.1	ALU68037.1
OG0001084	Deinococcus_radiodurans_aa	CAB14752.1	UDK99295.1
OG0001084	Rhodococcus_erythropolis_aa	CAB14752.1	ALU70355.1
OG0001085	Rhodococcus_erythropolis_aa	CAB14754.1	ALU70354.1
OG0001085	Deinococcus_radiodurans_aa	CAB14754.1	UDK99296.1
OG0001086	Rhodococcus_erythropolis_aa	CAB14756.1	ALU70353.1
OG0001086	Deinococcus_radiodurans_aa	CAB14756.1	UDK99297.1
OG0001087	Deinococcus_radiodurans_aa	CAB14765.1	UDL00336.1
OG0001087	Rhodococcus_erythropolis_aa	CAB14765.1	ALU71781.1
OG0001088	Deinococcus_radiodurans_aa	CAB14769.2	UDK99349.1
OG0001088	Rhodococcus_erythropolis_aa	CAB14769.2	ALU70348.1
OG0001089	Rhodococcus_erythropolis_aa	CAB14773.1	ALU72228.1
OG0001089	Deinococcus_radiodurans_aa	CAB14773.1	UDL01190.1
OG0001090	Rhodococcus_erythropolis_aa	CAB14775.1	ALU72230.1
OG0001090	Deinococcus_radiodurans_aa	CAB14775.1	UDL01370.1
OG0001091	Deinococcus_radiodurans_aa	CAB14777.1	UDL01773.1
OG0001091	Rhodococcus_erythropolis_aa	CAB14777.1	ALU72231.1
OG0001092	Rhodococcus_erythropolis_aa	CAB14782.2	ALU70335.1
OG0001092	Deinococcus_radiodurans_aa	CAB14782.2	UDL01021.1
OG0001093	Deinococcus_radiodurans_aa	CAB14783.1	UDL01000.1
OG0001093	Rhodococcus_erythropolis_aa	CAB14783.1	ALU70332.1
OG0001094	Rhodococcus_erythropolis_aa	CAB14786.1	ALU71559.1
OG0001094	Deinococcus_radiodurans_aa	CAB14786.1	UDL00847.1
OG0001095	Deinococcus_radiodurans_aa	CAB14788.1	UDL00583.1, UDL00362.1
OG0001096	Rhodococcus_erythropolis_aa	CAB14789.1	ALU71568.1
OG0001096	Deinococcus_radiodurans_aa	CAB14789.1	UDL00616.1
OG0001097	Deinococcus_radiodurans_aa	CAB14791.1	UDL00614.1
OG0001097	Rhodococcus_erythropolis_aa	CAB14791.1	ALU71570.1
OG0001098	Rhodococcus_erythropolis_aa	CAB14796.1	ALU70274.1
OG0001098	Deinococcus_radiodurans_aa	CAB14796.1	UDK99379.1
OG0001099	Rhodococcus_erythropolis_aa	CAB14797.1	ALU70273.1
OG0001099	Deinococcus_radiodurans_aa	CAB14797.1	UDL00676.1
OG0001100	Deinococcus_radiodurans_aa	CAB14802.1	UDL01320.1
OG0001100	Rhodococcus_erythropolis_aa	CAB14802.1	ALU70315.1
OG0001101	Rhodococcus_erythropolis_aa	CAB14803.1	ALU71846.1
OG0001101	Deinococcus_radiodurans_aa	CAB14803.1	UDL00096.1
OG0001102	Deinococcus_radiodurans_aa	CAB14809.2	UDL00468.1
OG0001102	Rhodococcus_erythropolis_aa	CAB14809.2	ALU71066.1
OG0001103	Deinococcus_radiodurans_aa	CAB14810.1	UDL00090.1
OG0001103	Rhodococcus_erythropolis_aa	CAB14810.1	ALU68225.1
OG0001104	Deinococcus_radiodurans_aa	CAB14812.1	UDL00115.1
OG0001104	Rhodococcus_erythropolis_aa	CAB14812.1	ALU71593.1
OG0001105	Deinococcus_radiodurans_aa	CAB14813.1	UDL00116.1
OG0001105	Rhodococcus_erythropolis_aa	CAB14813.1	ALU71594.1
OG0001106	Deinococcus_radiodurans_aa	CAB14819.1	UDK99651.1
OG0001106	Rhodococcus_erythropolis_aa	CAB14819.1	ALU68272.1
OG0001107	Rhodococcus_erythropolis_aa	CAB14824.1	ALU70801.1
OG0001107	Deinococcus_radiodurans_aa	CAB14824.1	UDL01373.1
OG0001108	Deinococcus_radiodurans_aa	CAB14825.1	UDL00159.1
OG0001108	Rhodococcus_erythropolis_aa	CAB14825.1	ALU70800.1
OG0001109	Deinococcus_radiodurans_aa	CAB14830.1	UDK99843.1
OG0001109	Rhodococcus_erythropolis_aa	CAB14830.1	ALU68506.1
OG0001110	Deinococcus_radiodurans_aa	CAB14842.1, CAB14964.1	UDK99429.1
OG0001111	Rhodococcus_erythropolis_aa	CAB14845.1	ALU70799.1
OG0001111	Deinococcus_radiodurans_aa	CAB14845.1	UDL01049.1
OG0001112	Deinococcus_radiodurans_aa	CAB14846.1	UDL01050.1
OG0001112	Rhodococcus_erythropolis_aa	CAB14846.1	ALU70798.1
OG0001113	Rhodococcus_erythropolis_aa	CAB14847.1	ALU70797.1
OG0001113	Deinococcus_radiodurans_aa	CAB14847.1	UDL01123.1
OG0001114	Rhodococcus_erythropolis_aa	CAB14860.1	ALU71268.1
OG0001114	Deinococcus_radiodurans_aa	CAB14860.1	UDK99298.1
OG0001115	Rhodococcus_erythropolis_aa	CAB14864.1	ALU71882.1, ALU73018.1
OG0001116	Rhodococcus_erythropolis_aa	CAB14865.1, CAB15345.1	ALU69636.1
OG0001117	Deinococcus_radiodurans_aa	CAB14866.1	UDL00952.1
OG0001117	Rhodococcus_erythropolis_aa	CAB14866.1	ALU70782.1
OG0001118	Rhodococcus_erythropolis_aa	CAB14868.2	ALU71536.1
OG0001118	Deinococcus_radiodurans_aa	CAB14868.2	UDK99675.1
OG0001119	Deinococcus_radiodurans_aa	CAB14874.1	UDK99925.1
OG0001119	Rhodococcus_erythropolis_aa	CAB14874.1	ALU69186.1
OG0001120	Deinococcus_radiodurans_aa	CAB14878.1	UDL01626.1
OG0001120	Rhodococcus_erythropolis_aa	CAB14878.1	ALU70759.1
OG0001121	Deinococcus_radiodurans_aa	CAB14879.1	UDK99813.1
OG0001121	Rhodococcus_erythropolis_aa	CAB14879.1	ALU71578.1
OG0001122	Rhodococcus_erythropolis_aa	CAB14883.1	ALU70611.1
OG0001122	Deinococcus_radiodurans_aa	CAB14883.1	UDK99689.1
OG0001123	Deinococcus_radiodurans_aa	CAB14904.1	UDK99850.1
OG0001123	Rhodococcus_erythropolis_aa	CAB14904.1	ALU70815.1
OG0001124	Rhodococcus_erythropolis_aa	CAB14905.1	ALU70814.1
OG0001124	Deinococcus_radiodurans_aa	CAB14905.1	UDK99846.1
OG0001125	Deinococcus_radiodurans_aa	CAB14924.1	UDL00412.1
OG0001125	Rhodococcus_erythropolis_aa	CAB14924.1	ALU69789.1
OG0001126	Rhodococcus_erythropolis_aa	CAB14925.1	ALU72400.1
OG0001126	Deinococcus_radiodurans_aa	CAB14925.1	UDL01593.1
OG0001127	Rhodococcus_erythropolis_aa	CAB14944.1	ALU72000.1
OG0001127	Deinococcus_radiodurans_aa	CAB14944.1	UDL01161.1
OG0001128	Deinococcus_radiodurans_aa	CAB14949.1	UDK99996.1
OG0001128	Rhodococcus_erythropolis_aa	CAB14949.1	ALU71247.1
OG0001129	Deinococcus_radiodurans_aa	CAB14957.1	UDK99805.1
OG0001129	Rhodococcus_erythropolis_aa	CAB14957.1	ALU70590.1
OG0001130	Rhodococcus_erythropolis_aa	CAB14968.1	ALU72786.1
OG0001130	Deinococcus_radiodurans_aa	CAB14968.1	UDL00759.1
OG0001131	Rhodococcus_erythropolis_aa	CAB14998.1, CAB15026.1	ALU70654.1
OG0001132	Deinococcus_radiodurans_aa	CAB15010.1	UDL01204.1
OG0001132	Rhodococcus_erythropolis_aa	CAB15010.1	ALU68247.1
OG0001133	Rhodococcus_erythropolis_aa	CAB15013.1	ALU68581.1
OG0001133	Deinococcus_radiodurans_aa	CAB15013.1	UDL00427.1
OG0001138	Rhodococcus_erythropolis_aa	CAB15033.1	ALU71081.1
OG0001138	Deinococcus_radiodurans_aa	CAB15033.1	UDK99818.1
OG0001139	Deinococcus_radiodurans_aa	CAB15288.1, CAB15043.1	UDL01285.1
OG0001140	Rhodococcus_erythropolis_aa	CAB15046.1	ALU68216.1
OG0001140	Deinococcus_radiodurans_aa	CAB15046.1	UDL01180.1
OG0001141	Rhodococcus_erythropolis_aa	CAB15049.2, CAB15902.1	ALU69376.1
OG0001142	Rhodococcus_erythropolis_aa	CAB15052.1	ALU68268.1
OG0001142	Deinococcus_radiodurans_aa	CAB15052.1	UDL01305.1
OG0001143	Deinococcus_radiodurans_aa	CAB15054.1	UDL01306.1
OG0001143	Rhodococcus_erythropolis_aa	CAB15054.1	ALU68267.1
OG0001144	Deinococcus_radiodurans_aa	CAB15072.1	UDL01225.1
OG0001144	Rhodococcus_erythropolis_aa	CAB15072.1	ALU70264.1
OG0001145	Rhodococcus_erythropolis_aa	CAB15076.1	ALU70262.1
OG0001145	Deinococcus_radiodurans_aa	CAB15076.1	UDL00914.1
OG0001147	Deinococcus_radiodurans_aa	CAB15093.1	UDK99638.1
OG0001147	Rhodococcus_erythropolis_aa	CAB15093.1	ALU70890.1
OG0001148	Rhodococcus_erythropolis_aa	CAB15124.2	ALU69749.1
OG0001148	Deinococcus_radiodurans_aa	CAB15124.2	UDL00819.1
OG0001149	Rhodococcus_erythropolis_aa	CAB15149.2	ALU72371.1
OG0001149	Deinococcus_radiodurans_aa	CAB15149.2	UDL00037.1
OG0001150	Deinococcus_radiodurans_aa	CAB15151.2	UDL00039.1
OG0001150	Rhodococcus_erythropolis_aa	CAB15151.2	ALU72372.1
OG0001151	Deinococcus_radiodurans_aa	CAB15152.3	UDL00040.1
OG0001151	Rhodococcus_erythropolis_aa	CAB15152.3	ALU72373.1
OG0001152	Rhodococcus_erythropolis_aa	CAB15154.1	ALU72376.1
OG0001152	Deinococcus_radiodurans_aa	CAB15154.1	UDL00043.1
OG0001153	Deinococcus_radiodurans_aa	CAB15163.1	UDL02034.1
OG0001153	Rhodococcus_erythropolis_aa	CAB15163.1	ALU70267.1
OG0001154	Deinococcus_radiodurans_aa	CAB15181.1	UDL00955.1
OG0001154	Rhodococcus_erythropolis_aa	CAB15181.1	ALU72988.1
OG0001155	Rhodococcus_erythropolis_aa	CAB15189.2	ALU72759.1, ALU71348.1
OG0001156	Deinococcus_radiodurans_aa	CAB15195.1	UDK99888.1
OG0001156	Rhodococcus_erythropolis_aa	CAB15195.1	ALU70529.1
OG0001157	Rhodococcus_erythropolis_aa	CAB15206.1	ALU70539.1
OG0001157	Deinococcus_radiodurans_aa	CAB15206.1	UDK99624.1
OG0001159	Deinococcus_radiodurans_aa	CAB15214.1	UDL01409.1
OG0001159	Rhodococcus_erythropolis_aa	CAB15214.1	ALU70232.1
OG0001160	Rhodococcus_erythropolis_aa	CAB15216.1	ALU70230.1
OG0001160	Deinococcus_radiodurans_aa	CAB15216.1	UDL00401.1
OG0001161	Rhodococcus_erythropolis_aa	CAB15223.2	ALU70524.1
OG0001161	Deinococcus_radiodurans_aa	CAB15223.2	UDK99933.1
OG0001162	Rhodococcus_erythropolis_aa	CAB15231.1	ALU72874.1
OG0001162	Deinococcus_radiodurans_aa	CAB15231.1	UDL00287.1
OG0001163	Rhodococcus_erythropolis_aa	CAB15232.1	ALU68331.1, ALU68327.1
OG0001164	Deinococcus_radiodurans_aa	CAB15236.2	UDL00296.1
OG0001164	Rhodococcus_erythropolis_aa	CAB15236.2	ALU71795.1
OG0001165	Deinococcus_radiodurans_aa	CAB15240.2	UDL01784.1
OG0001165	Rhodococcus_erythropolis_aa	CAB15240.2	ALU68923.1
OG0001166	Rhodococcus_erythropolis_aa	CAB15241.1	ALU68326.1
OG0001166	Deinococcus_radiodurans_aa	CAB15241.1	UDL01904.1
OG0001167	Deinococcus_radiodurans_aa	CAB15256.1	UDL01141.1
OG0001167	Rhodococcus_erythropolis_aa	CAB15256.1	ALU71037.1
OG0001168	Rhodococcus_erythropolis_aa	CAB15260.1	ALU71035.1
OG0001168	Deinococcus_radiodurans_aa	CAB15260.1	UDL01142.1
OG0001169	Deinococcus_radiodurans_aa	CAB15263.1	UDL00471.1
OG0001169	Rhodococcus_erythropolis_aa	CAB15263.1	ALU69144.1
OG0001170	Deinococcus_radiodurans_aa	CAB15264.1	UDL00470.1
OG0001170	Rhodococcus_erythropolis_aa	CAB15264.1	ALU69145.1
OG0001171	Deinococcus_radiodurans_aa	CAB15269.1	UDL00879.1
OG0001171	Rhodococcus_erythropolis_aa	CAB15269.1	ALU70867.1
OG0001172	Rhodococcus_erythropolis_aa	CAB15277.1	ALU71121.1
OG0001172	Deinococcus_radiodurans_aa	CAB15277.1	UDL02012.1
OG0001173	Deinococcus_radiodurans_aa	CAB15294.1	UDL01617.1
OG0001173	Rhodococcus_erythropolis_aa	CAB15294.1	ALU69940.1
OG0001174	Rhodococcus_erythropolis_aa	CAB15298.1	ALU71664.1
OG0001174	Deinococcus_radiodurans_aa	CAB15298.1	UDL00651.1
OG0001175	Deinococcus_radiodurans_aa	CAB15305.2	UDL00723.1
OG0001175	Rhodococcus_erythropolis_aa	CAB15305.2	ALU70250.1
OG0001176	Rhodococcus_erythropolis_aa	CAB15364.1, CAB15309.1	ALU71056.1
OG0001177	Deinococcus_radiodurans_aa	CAB15310.1	UDK99474.1
OG0001177	Rhodococcus_erythropolis_aa	CAB15310.1	ALU69120.1
OG0001178	Deinococcus_radiodurans_aa	CAB15344.3	UDL01941.1
OG0001178	Rhodococcus_erythropolis_aa	CAB15344.3	ALU69523.1
OG0001179	Rhodococcus_erythropolis_aa	CAB15348.1	ALU70399.1
OG0001179	Deinococcus_radiodurans_aa	CAB15348.1	UDL01793.1
OG0001180	Rhodococcus_erythropolis_aa	CAB15351.1	ALU69785.1
OG0001180	Deinococcus_radiodurans_aa	CAB15351.1	UDL01387.1
OG0001181	Rhodococcus_erythropolis_aa	CAB15355.2	ALU69823.1
OG0001181	Deinococcus_radiodurans_aa	CAB15355.2	UDL01464.1
OG0001182	Rhodococcus_erythropolis_aa	CAB15356.1	ALU69825.1
OG0001182	Deinococcus_radiodurans_aa	CAB15356.1	UDL01463.1
OG0001183	Rhodococcus_erythropolis_aa	CAB15365.1	ALU71655.1
OG0001183	Deinococcus_radiodurans_aa	CAB15365.1	UDL00569.1
OG0001184	Rhodococcus_erythropolis_aa	CAB15384.1	ALU68840.1, ALU69118.1
OG0001185	Deinococcus_radiodurans_aa	CAB15390.1	UDL01363.1
OG0001185	Rhodococcus_erythropolis_aa	CAB15390.1	ALU70040.1
OG0001186	Rhodococcus_erythropolis_aa	CAB15394.1	ALU71308.1
OG0001186	Deinococcus_radiodurans_aa	CAB15394.1	UDK99855.1
OG0001187	Rhodococcus_erythropolis_aa	CAB15395.1	ALU69898.1
OG0001187	Deinococcus_radiodurans_aa	CAB15395.1	UDL01627.1
OG0001188	Deinococcus_radiodurans_aa	CAB15397.1	UDL00454.1
OG0001188	Rhodococcus_erythropolis_aa	CAB15397.1	ALU71060.1
OG0001189	Deinococcus_radiodurans_aa	CAB15398.1	UDL00457.1
OG0001189	Rhodococcus_erythropolis_aa	CAB15398.1	ALU71061.1
OG0001190	Deinococcus_radiodurans_aa	CAB15399.1	UDL00458.1
OG0001190	Rhodococcus_erythropolis_aa	CAB15399.1	ALU71062.1
OG0001191	Rhodococcus_erythropolis_aa	CAB15408.1	ALU68966.1
OG0001191	Deinococcus_radiodurans_aa	CAB15408.1	UDL00970.1
OG0001192	Deinococcus_radiodurans_aa	CAB15409.1	UDL00969.1
OG0001192	Rhodococcus_erythropolis_aa	CAB15409.1	ALU68965.1
OG0001193	Deinococcus_radiodurans_aa	CAB15410.1	UDL00968.1
OG0001193	Rhodococcus_erythropolis_aa	CAB15410.1	ALU68964.1
OG0001194	Deinococcus_radiodurans_aa	CAB15413.1	UDL01788.1
OG0001194	Rhodococcus_erythropolis_aa	CAB15413.1	ALU69483.1
OG0001195	Rhodococcus_erythropolis_aa	CAB15414.1	ALU69484.1
OG0001195	Deinococcus_radiodurans_aa	CAB15414.1	UDL01787.1
OG0001196	Deinococcus_radiodurans_aa	CAB15465.1, CAB15420.1	UDK99742.1
OG0001198	Deinococcus_radiodurans_aa	CAB15459.1	UDL01020.1
OG0001198	Rhodococcus_erythropolis_aa	CAB15459.1	ALU68307.1
OG0001199	Rhodococcus_erythropolis_aa	CAB15471.1	ALU71461.1, ALU68597.1
OG0001200	Rhodococcus_erythropolis_aa	CAB15481.2	ALU71064.1
OG0001200	Deinococcus_radiodurans_aa	CAB15481.2	UDL00541.1
OG0001201	Rhodococcus_erythropolis_aa	CAB15482.1	ALU71065.1
OG0001201	Deinococcus_radiodurans_aa	CAB15482.1	UDL00540.1
OG0001202	Rhodococcus_erythropolis_aa	CAB15484.1	ALU68226.1
OG0001202	Deinococcus_radiodurans_aa	CAB15484.1	UDL01030.1
OG0001203	Deinococcus_radiodurans_aa	CAB15491.1	UDK99904.1
OG0001203	Rhodococcus_erythropolis_aa	CAB15491.1	ALU70703.1
OG0001204	Rhodococcus_erythropolis_aa	CAB15492.1	ALU70699.1
OG0001204	Deinococcus_radiodurans_aa	CAB15492.1	UDK99903.1
OG0001205	Rhodococcus_erythropolis_aa	CAB15493.1	ALU70697.1
OG0001205	Deinococcus_radiodurans_aa	CAB15493.1	UDL01502.1
OG0001206	Rhodococcus_erythropolis_aa	CAB15494.1	ALU70695.1
OG0001206	Deinococcus_radiodurans_aa	CAB15494.1	UDK99612.1
OG0001207	Deinococcus_radiodurans_aa	CAB15495.1	UDK99610.1
OG0001207	Rhodococcus_erythropolis_aa	CAB15495.1	ALU70692.1
OG0001208	Deinococcus_radiodurans_aa	CAB15496.1	UDL01172.1
OG0001208	Rhodococcus_erythropolis_aa	CAB15496.1	ALU70690.1
OG0001209	Deinococcus_radiodurans_aa	CAB15497.1	UDL00551.1
OG0001209	Rhodococcus_erythropolis_aa	CAB15497.1	ALU70908.1
OG0001210	Rhodococcus_erythropolis_aa	CAB15501.1	ALU69358.1, ALU72561.1
OG0001211	Deinococcus_radiodurans_aa	CAB15504.1	UDK99970.1
OG0001211	Rhodococcus_erythropolis_aa	CAB15504.1	ALU70754.1
OG0001212	Deinococcus_radiodurans_aa	CAB15505.1	UDL02197.1
OG0001212	Rhodococcus_erythropolis_aa	CAB15505.1	ALU70975.1
OG0001213	Rhodococcus_erythropolis_aa	CAB15533.1	ALU70792.1
OG0001213	Deinococcus_radiodurans_aa	CAB15533.1	UDL00843.1
OG0001214	Rhodococcus_erythropolis_aa	CAB15534.1	ALU70784.1
OG0001214	Deinococcus_radiodurans_aa	CAB15534.1	UDL01297.1
OG0001215	Rhodococcus_erythropolis_aa	CAB15537.1	ALU69069.1
OG0001215	Deinococcus_radiodurans_aa	CAB15537.1	UDL00513.1
OG0001216	Rhodococcus_erythropolis_aa	CAB15665.1, CAB15538.1	ALU69418.1
OG0001217	Deinococcus_radiodurans_aa	CAB15542.1	UDL01709.1
OG0001217	Rhodococcus_erythropolis_aa	CAB15542.1	ALU71656.1
OG0001218	Rhodococcus_erythropolis_aa	CAB15543.1	ALU71657.1
OG0001218	Deinococcus_radiodurans_aa	CAB15543.1	UDL01710.1
OG0001219	Rhodococcus_erythropolis_aa	CAB15546.1	ALU71660.1
OG0001219	Deinococcus_radiodurans_aa	CAB15546.1	UDK99373.1
OG0001220	Rhodococcus_erythropolis_aa	CAB15548.1	ALU71739.1
OG0001220	Deinococcus_radiodurans_aa	CAB15548.1	UDL00218.1
OG0001221	Rhodococcus_erythropolis_aa	CAB15562.2	ALU71740.1
OG0001221	Deinococcus_radiodurans_aa	CAB15562.2	UDL00502.1
OG0001222	Deinococcus_radiodurans_aa	CAB15568.1	UDL01232.1
OG0001222	Rhodococcus_erythropolis_aa	CAB15568.1	ALU69757.1
OG0001223	Rhodococcus_erythropolis_aa	CAB15570.1	ALU70239.1
OG0001223	Deinococcus_radiodurans_aa	CAB15570.1	UDL00654.1
OG0001224	Deinococcus_radiodurans_aa	CAB15592.1	UDL00729.1
OG0001224	Rhodococcus_erythropolis_aa	CAB15592.1	ALU72547.1
OG0001225	Deinococcus_radiodurans_aa	CAB15625.1	UDL01574.1
OG0001225	Rhodococcus_erythropolis_aa	CAB15625.1	ALU72171.1
OG0001226	Deinococcus_radiodurans_aa	CAB15630.1, CAB15629.1	UDL01431.1
OG0001227	Rhodococcus_erythropolis_aa	CAB15632.1	ALU73556.1, ALU69321.1
OG0001228	Deinococcus_radiodurans_aa	CAB15639.1	UDL01203.1, UDL01143.1
OG0001229	Deinococcus_radiodurans_aa	CAB15653.1	UDL01438.1
OG0001229	Rhodococcus_erythropolis_aa	CAB15653.1	ALU69790.1
OG0001230	Rhodococcus_erythropolis_aa	CAB15666.2	ALU70072.1
OG0001230	Deinococcus_radiodurans_aa	CAB15666.2	UDL01680.1
OG0001231	Rhodococcus_erythropolis_aa	CAB15669.1	ALU71529.1
OG0001231	Deinococcus_radiodurans_aa	CAB15669.1	UDL01664.1
OG0001232	Deinococcus_radiodurans_aa	CAB15681.1	UDL02066.1
OG0001232	Rhodococcus_erythropolis_aa	CAB15681.1	ALU69396.1
OG0001233	Deinococcus_radiodurans_aa	CAB15687.1	UDK99463.1
OG0001233	Rhodococcus_erythropolis_aa	CAB15687.1	ALU71627.1
OG0001234	Rhodococcus_erythropolis_aa	CAB15688.1	ALU73479.1, ALU70342.1
OG0001235	Rhodococcus_erythropolis_aa	CAB15691.1, CAB15690.1	ALU67837.1
OG0001236	Deinococcus_radiodurans_aa	CAB15718.1	UDL00121.1
OG0001236	Rhodococcus_erythropolis_aa	CAB15718.1	ALU70235.1
OG0001237	Deinococcus_radiodurans_aa	CAB15724.1	UDK99988.1
OG0001237	Rhodococcus_erythropolis_aa	CAB15724.1	ALU70234.1
OG0001238	Rhodococcus_erythropolis_aa	CAB15725.2	ALU70233.1
OG0001238	Deinococcus_radiodurans_aa	CAB15725.2	UDL00453.1
OG0001239	Rhodococcus_erythropolis_aa	CAB15726.1	ALU69941.1
OG0001239	Deinococcus_radiodurans_aa	CAB15726.1	UDL01058.1
OG0001240	Deinococcus_radiodurans_aa	CAB15728.3	UDL00452.1
OG0001240	Rhodococcus_erythropolis_aa	CAB15728.3	ALU71048.1
OG0001241	Deinococcus_radiodurans_aa	CAB15743.1	UDL00663.1
OG0001241	Rhodococcus_erythropolis_aa	CAB15743.1	ALU70831.1
OG0001242	Rhodococcus_erythropolis_aa	CAB15746.1	ALU72534.1
OG0001242	Deinococcus_radiodurans_aa	CAB15746.1	UDL01562.1
OG0001243	Deinococcus_radiodurans_aa	CAB15750.1	UDK99959.1
