Orthogroup	Species	Deinococcus_radiodurans_aa	Orthologs
OG0001143	Bacillus_subtilis_aa	UDL01306.1	CAB15054.1
OG0001144	Rhodococcus_erythropolis_aa	UDL01225.1	ALU70264.1
OG0001144	Bacillus_subtilis_aa	UDL01225.1	CAB15072.1
OG0001145	Rhodococcus_erythropolis_aa	UDL00914.1	ALU70262.1
OG0001145	Bacillus_subtilis_aa	UDL00914.1	CAB15076.1
OG0001147	Bacillus_subtilis_aa	UDK99638.1	CAB15093.1
OG0001147	Rhodococcus_erythropolis_aa	UDK99638.1	ALU70890.1
OG0001148	Bacillus_subtilis_aa	UDL00819.1	CAB15124.2
OG0001148	Rhodococcus_erythropolis_aa	UDL00819.1	ALU69749.1
OG0001149	Rhodococcus_erythropolis_aa	UDL00037.1	ALU72371.1
OG0001149	Bacillus_subtilis_aa	UDL00037.1	CAB15149.2
OG0001150	Rhodococcus_erythropolis_aa	UDL00039.1	ALU72372.1
OG0001150	Bacillus_subtilis_aa	UDL00039.1	CAB15151.2
OG0001151	Bacillus_subtilis_aa	UDL00040.1	CAB15152.3
OG0001151	Rhodococcus_erythropolis_aa	UDL00040.1	ALU72373.1
OG0001152	Rhodococcus_erythropolis_aa	UDL00043.1	ALU72376.1
OG0001152	Bacillus_subtilis_aa	UDL00043.1	CAB15154.1
OG0001153	Bacillus_subtilis_aa	UDL02034.1	CAB15163.1
OG0001153	Rhodococcus_erythropolis_aa	UDL02034.1	ALU70267.1
OG0001154	Bacillus_subtilis_aa	UDL00955.1	CAB15181.1
OG0001154	Rhodococcus_erythropolis_aa	UDL00955.1	ALU72988.1
OG0001156	Bacillus_subtilis_aa	UDK99888.1	CAB15195.1
OG0001156	Rhodococcus_erythropolis_aa	UDK99888.1	ALU70529.1
OG0001157	Rhodococcus_erythropolis_aa	UDK99624.1	ALU70539.1
OG0001157	Bacillus_subtilis_aa	UDK99624.1	CAB15206.1
OG0001159	Bacillus_subtilis_aa	UDL01409.1	CAB15214.1
OG0001159	Rhodococcus_erythropolis_aa	UDL01409.1	ALU70232.1
OG0001160	Rhodococcus_erythropolis_aa	UDL00401.1	ALU70230.1
OG0001160	Bacillus_subtilis_aa	UDL00401.1	CAB15216.1
OG0001161	Bacillus_subtilis_aa	UDK99933.1	CAB15223.2
OG0001161	Rhodococcus_erythropolis_aa	UDK99933.1	ALU70524.1
OG0001162	Rhodococcus_erythropolis_aa	UDL00287.1	ALU72874.1
OG0001162	Bacillus_subtilis_aa	UDL00287.1	CAB15231.1
OG0001164	Bacillus_subtilis_aa	UDL00296.1	CAB15236.2
OG0001164	Rhodococcus_erythropolis_aa	UDL00296.1	ALU71795.1
OG0001165	Bacillus_subtilis_aa	UDL01784.1	CAB15240.2
OG0001165	Rhodococcus_erythropolis_aa	UDL01784.1	ALU68923.1
OG0001166	Rhodococcus_erythropolis_aa	UDL01904.1	ALU68326.1
OG0001166	Bacillus_subtilis_aa	UDL01904.1	CAB15241.1
OG0001167	Rhodococcus_erythropolis_aa	UDL01141.1	ALU71037.1
OG0001167	Bacillus_subtilis_aa	UDL01141.1	CAB15256.1
OG0001168	Rhodococcus_erythropolis_aa	UDL01142.1	ALU71035.1
OG0001168	Bacillus_subtilis_aa	UDL01142.1	CAB15260.1
OG0001169	Rhodococcus_erythropolis_aa	UDL00471.1	ALU69144.1
OG0001169	Bacillus_subtilis_aa	UDL00471.1	CAB15263.1
OG0001170	Bacillus_subtilis_aa	UDL00470.1	CAB15264.1
OG0001170	Rhodococcus_erythropolis_aa	UDL00470.1	ALU69145.1
OG0001171	Rhodococcus_erythropolis_aa	UDL00879.1	ALU70867.1
OG0001171	Bacillus_subtilis_aa	UDL00879.1	CAB15269.1
OG0001172	Rhodococcus_erythropolis_aa	UDL02012.1	ALU71121.1
OG0001172	Bacillus_subtilis_aa	UDL02012.1	CAB15277.1
OG0001173	Bacillus_subtilis_aa	UDL01617.1	CAB15294.1
OG0001173	Rhodococcus_erythropolis_aa	UDL01617.1	ALU69940.1
OG0001174	Bacillus_subtilis_aa	UDL00651.1	CAB15298.1
OG0001174	Rhodococcus_erythropolis_aa	UDL00651.1	ALU71664.1
OG0001175	Rhodococcus_erythropolis_aa	UDL00723.1	ALU70250.1
OG0001175	Bacillus_subtilis_aa	UDL00723.1	CAB15305.2
OG0001177	Bacillus_subtilis_aa	UDK99474.1	CAB15310.1
OG0001177	Rhodococcus_erythropolis_aa	UDK99474.1	ALU69120.1
OG0001178	Rhodococcus_erythropolis_aa	UDL01941.1	ALU69523.1
OG0001178	Bacillus_subtilis_aa	UDL01941.1	CAB15344.3
OG0001179	Bacillus_subtilis_aa	UDL01793.1	CAB15348.1
OG0001179	Rhodococcus_erythropolis_aa	UDL01793.1	ALU70399.1
OG0001180	Rhodococcus_erythropolis_aa	UDL01387.1	ALU69785.1
OG0001180	Bacillus_subtilis_aa	UDL01387.1	CAB15351.1
OG0001181	Bacillus_subtilis_aa	UDL01464.1	CAB15355.2
OG0001181	Rhodococcus_erythropolis_aa	UDL01464.1	ALU69823.1
OG0001182	Rhodococcus_erythropolis_aa	UDL01463.1	ALU69825.1
OG0001182	Bacillus_subtilis_aa	UDL01463.1	CAB15356.1
OG0001183	Bacillus_subtilis_aa	UDL00569.1	CAB15365.1
OG0001183	Rhodococcus_erythropolis_aa	UDL00569.1	ALU71655.1
OG0001185	Bacillus_subtilis_aa	UDL01363.1	CAB15390.1
OG0001185	Rhodococcus_erythropolis_aa	UDL01363.1	ALU70040.1
OG0001186	Rhodococcus_erythropolis_aa	UDK99855.1	ALU71308.1
OG0001186	Bacillus_subtilis_aa	UDK99855.1	CAB15394.1
OG0001187	Rhodococcus_erythropolis_aa	UDL01627.1	ALU69898.1
OG0001187	Bacillus_subtilis_aa	UDL01627.1	CAB15395.1
OG0001188	Rhodococcus_erythropolis_aa	UDL00454.1	ALU71060.1
OG0001188	Bacillus_subtilis_aa	UDL00454.1	CAB15397.1
OG0001189	Bacillus_subtilis_aa	UDL00457.1	CAB15398.1
OG0001189	Rhodococcus_erythropolis_aa	UDL00457.1	ALU71061.1
OG0001190	Bacillus_subtilis_aa	UDL00458.1	CAB15399.1
OG0001190	Rhodococcus_erythropolis_aa	UDL00458.1	ALU71062.1
OG0001191	Rhodococcus_erythropolis_aa	UDL00970.1	ALU68966.1
OG0001191	Bacillus_subtilis_aa	UDL00970.1	CAB15408.1
OG0001192	Bacillus_subtilis_aa	UDL00969.1	CAB15409.1
OG0001192	Rhodococcus_erythropolis_aa	UDL00969.1	ALU68965.1
OG0001193	Bacillus_subtilis_aa	UDL00968.1	CAB15410.1
OG0001193	Rhodococcus_erythropolis_aa	UDL00968.1	ALU68964.1
OG0001194	Bacillus_subtilis_aa	UDL01788.1	CAB15413.1
OG0001194	Rhodococcus_erythropolis_aa	UDL01788.1	ALU69483.1
OG0001195	Bacillus_subtilis_aa	UDL01787.1	CAB15414.1
OG0001195	Rhodococcus_erythropolis_aa	UDL01787.1	ALU69484.1
OG0001196	Bacillus_subtilis_aa	UDK99742.1	CAB15465.1, CAB15420.1
OG0001198	Rhodococcus_erythropolis_aa	UDL01020.1	ALU68307.1
OG0001198	Bacillus_subtilis_aa	UDL01020.1	CAB15459.1
OG0001200	Rhodococcus_erythropolis_aa	UDL00541.1	ALU71064.1
OG0001200	Bacillus_subtilis_aa	UDL00541.1	CAB15481.2
OG0001201	Rhodococcus_erythropolis_aa	UDL00540.1	ALU71065.1
OG0001201	Bacillus_subtilis_aa	UDL00540.1	CAB15482.1
OG0001202	Rhodococcus_erythropolis_aa	UDL01030.1	ALU68226.1
OG0001202	Bacillus_subtilis_aa	UDL01030.1	CAB15484.1
OG0001203	Rhodococcus_erythropolis_aa	UDK99904.1	ALU70703.1
OG0001203	Bacillus_subtilis_aa	UDK99904.1	CAB15491.1
OG0001204	Rhodococcus_erythropolis_aa	UDK99903.1	ALU70699.1
OG0001204	Bacillus_subtilis_aa	UDK99903.1	CAB15492.1
OG0001205	Bacillus_subtilis_aa	UDL01502.1	CAB15493.1
OG0001205	Rhodococcus_erythropolis_aa	UDL01502.1	ALU70697.1
OG0001206	Rhodococcus_erythropolis_aa	UDK99612.1	ALU70695.1
OG0001206	Bacillus_subtilis_aa	UDK99612.1	CAB15494.1
OG0001207	Bacillus_subtilis_aa	UDK99610.1	CAB15495.1
OG0001207	Rhodococcus_erythropolis_aa	UDK99610.1	ALU70692.1
OG0001208	Rhodococcus_erythropolis_aa	UDL01172.1	ALU70690.1
OG0001208	Bacillus_subtilis_aa	UDL01172.1	CAB15496.1
OG0001209	Rhodococcus_erythropolis_aa	UDL00551.1	ALU70908.1
OG0001209	Bacillus_subtilis_aa	UDL00551.1	CAB15497.1
OG0001211	Bacillus_subtilis_aa	UDK99970.1	CAB15504.1
OG0001211	Rhodococcus_erythropolis_aa	UDK99970.1	ALU70754.1
OG0001212	Rhodococcus_erythropolis_aa	UDL02197.1	ALU70975.1
OG0001212	Bacillus_subtilis_aa	UDL02197.1	CAB15505.1
OG0001213	Bacillus_subtilis_aa	UDL00843.1	CAB15533.1
OG0001213	Rhodococcus_erythropolis_aa	UDL00843.1	ALU70792.1
OG0001214	Rhodococcus_erythropolis_aa	UDL01297.1	ALU70784.1
OG0001214	Bacillus_subtilis_aa	UDL01297.1	CAB15534.1
OG0001215	Rhodococcus_erythropolis_aa	UDL00513.1	ALU69069.1
OG0001215	Bacillus_subtilis_aa	UDL00513.1	CAB15537.1
OG0001217	Rhodococcus_erythropolis_aa	UDL01709.1	ALU71656.1
OG0001217	Bacillus_subtilis_aa	UDL01709.1	CAB15542.1
OG0001218	Rhodococcus_erythropolis_aa	UDL01710.1	ALU71657.1
OG0001218	Bacillus_subtilis_aa	UDL01710.1	CAB15543.1
OG0001219	Bacillus_subtilis_aa	UDK99373.1	CAB15546.1
OG0001219	Rhodococcus_erythropolis_aa	UDK99373.1	ALU71660.1
OG0001220	Bacillus_subtilis_aa	UDL00218.1	CAB15548.1
OG0001220	Rhodococcus_erythropolis_aa	UDL00218.1	ALU71739.1
OG0001221	Rhodococcus_erythropolis_aa	UDL00502.1	ALU71740.1
OG0001221	Bacillus_subtilis_aa	UDL00502.1	CAB15562.2
OG0001222	Rhodococcus_erythropolis_aa	UDL01232.1	ALU69757.1
OG0001222	Bacillus_subtilis_aa	UDL01232.1	CAB15568.1
OG0001223	Rhodococcus_erythropolis_aa	UDL00654.1	ALU70239.1
OG0001223	Bacillus_subtilis_aa	UDL00654.1	CAB15570.1
OG0001224	Bacillus_subtilis_aa	UDL00729.1	CAB15592.1
OG0001224	Rhodococcus_erythropolis_aa	UDL00729.1	ALU72547.1
OG0001225	Bacillus_subtilis_aa	UDL01574.1	CAB15625.1
OG0001225	Rhodococcus_erythropolis_aa	UDL01574.1	ALU72171.1
OG0001226	Bacillus_subtilis_aa	UDL01431.1	CAB15630.1, CAB15629.1
OG0001228	Bacillus_subtilis_aa	UDL01203.1, UDL01143.1	CAB15639.1
OG0001229	Bacillus_subtilis_aa	UDL01438.1	CAB15653.1
OG0001229	Rhodococcus_erythropolis_aa	UDL01438.1	ALU69790.1
OG0001230	Rhodococcus_erythropolis_aa	UDL01680.1	ALU70072.1
OG0001230	Bacillus_subtilis_aa	UDL01680.1	CAB15666.2
OG0001231	Rhodococcus_erythropolis_aa	UDL01664.1	ALU71529.1
OG0001231	Bacillus_subtilis_aa	UDL01664.1	CAB15669.1
OG0001232	Rhodococcus_erythropolis_aa	UDL02066.1	ALU69396.1
OG0001232	Bacillus_subtilis_aa	UDL02066.1	CAB15681.1
OG0001233	Rhodococcus_erythropolis_aa	UDK99463.1	ALU71627.1
OG0001233	Bacillus_subtilis_aa	UDK99463.1	CAB15687.1
OG0001236	Bacillus_subtilis_aa	UDL00121.1	CAB15718.1
OG0001236	Rhodococcus_erythropolis_aa	UDL00121.1	ALU70235.1
OG0001237	Bacillus_subtilis_aa	UDK99988.1	CAB15724.1
OG0001237	Rhodococcus_erythropolis_aa	UDK99988.1	ALU70234.1
OG0001238	Rhodococcus_erythropolis_aa	UDL00453.1	ALU70233.1
OG0001238	Bacillus_subtilis_aa	UDL00453.1	CAB15725.2
OG0001239	Rhodococcus_erythropolis_aa	UDL01058.1	ALU69941.1
OG0001239	Bacillus_subtilis_aa	UDL01058.1	CAB15726.1
OG0001240	Bacillus_subtilis_aa	UDL00452.1	CAB15728.3
OG0001240	Rhodococcus_erythropolis_aa	UDL00452.1	ALU71048.1
OG0001241	Rhodococcus_erythropolis_aa	UDL00663.1	ALU70831.1
OG0001241	Bacillus_subtilis_aa	UDL00663.1	CAB15743.1
OG0001242	Bacillus_subtilis_aa	UDL01562.1	CAB15746.1
OG0001242	Rhodococcus_erythropolis_aa	UDL01562.1	ALU72534.1
OG0001243	Rhodococcus_erythropolis_aa	UDK99959.1	ALU71521.1
OG0001243	Bacillus_subtilis_aa	UDK99959.1	CAB15750.1
OG0001244	Bacillus_subtilis_aa	UDL01563.1	CAB15761.1
OG0001244	Rhodococcus_erythropolis_aa	UDL01563.1	ALU70228.1
OG0001245	Bacillus_subtilis_aa	UDL01922.1	CAB15776.1
OG0001245	Rhodococcus_erythropolis_aa	UDL01922.1	ALU67673.1
OG0001246	Rhodococcus_erythropolis_aa	UDL00191.1	ALU69011.1
OG0001246	Bacillus_subtilis_aa	UDL00191.1	CAB15777.1
OG0001247	Bacillus_subtilis_aa	UDL00129.1	CAB15780.1
OG0001247	Rhodococcus_erythropolis_aa	UDL00129.1	ALU72446.1
OG0001248	Rhodococcus_erythropolis_aa	UDL02009.1	ALU68856.1
OG0001248	Bacillus_subtilis_aa	UDL02009.1	CAB15785.1
OG0001250	Bacillus_subtilis_aa	UDL00582.1	CAB15794.1
OG0001250	Rhodococcus_erythropolis_aa	UDL00582.1	ALU71201.1
OG0001252	Rhodococcus_erythropolis_aa	UDL01821.1	ALU67975.1
OG0001252	Bacillus_subtilis_aa	UDL01821.1	CAB15809.1
OG0001253	Rhodococcus_erythropolis_aa	UDL01822.1	ALU67976.1
OG0001253	Bacillus_subtilis_aa	UDL01822.1	CAB15810.1
OG0001255	Rhodococcus_erythropolis_aa	UDK99861.1	ALU71547.1
OG0001255	Bacillus_subtilis_aa	UDK99861.1	CAB15823.1
OG0001256	Rhodococcus_erythropolis_aa	UDL01408.1	ALU72572.1
OG0001256	Bacillus_subtilis_aa	UDL01408.1	CAB15844.2
OG0001257	Bacillus_subtilis_aa	UDK99661.1	CAB15850.2
OG0001257	Rhodococcus_erythropolis_aa	UDK99661.1	ALU69666.1
OG0001258	Bacillus_subtilis_aa	UDK99833.1	CAB15851.1
OG0001258	Rhodococcus_erythropolis_aa	UDK99833.1	ALU73124.1
OG0001259	Bacillus_subtilis_aa	UDL02074.1	CAB15873.1
OG0001259	Rhodococcus_erythropolis_aa	UDL02074.1	ALU72389.1
OG0001261	Bacillus_subtilis_aa	UDL00623.1	CAB15898.1
OG0001261	Rhodococcus_erythropolis_aa	UDL00623.1	ALU71976.1
OG0001262	Rhodococcus_erythropolis_aa	UDL02023.1	ALU68494.1
OG0001262	Bacillus_subtilis_aa	UDL02023.1	CAB15931.2
OG0001263	Bacillus_subtilis_aa	UDL01920.1	CAB15971.1
OG0001263	Rhodococcus_erythropolis_aa	UDL01920.1	ALU69100.1
OG0001264	Rhodococcus_erythropolis_aa	UDL01924.1	ALU69096.1
OG0001264	Bacillus_subtilis_aa	UDL01924.1	CAB15972.1
OG0001265	Rhodococcus_erythropolis_aa	UDL01921.1	ALU69095.1
OG0001265	Bacillus_subtilis_aa	UDL01921.1	CAB15973.1
OG0001266	Rhodococcus_erythropolis_aa	UDK99628.1	ALU71841.1
OG0001266	Bacillus_subtilis_aa	UDK99628.1	CAB15976.2
OG0001267	Rhodococcus_erythropolis_aa	UDL00335.1	ALU72277.1
OG0001267	Bacillus_subtilis_aa	UDL00335.1	CAB15978.2
OG0001268	Rhodococcus_erythropolis_aa	UDL00988.1	ALU69585.1
OG0001268	Bacillus_subtilis_aa	UDL00988.1	CAB15979.1
OG0001269	Rhodococcus_erythropolis_aa	UDK99251.1	ALU72444.1
OG0001269	Bacillus_subtilis_aa	UDK99251.1	CAB16079.1
OG0001270	Bacillus_subtilis_aa	UDK99730.1	CAB16081.2
OG0001270	Rhodococcus_erythropolis_aa	UDK99730.1	ALU68386.1
OG0001271	Bacillus_subtilis_aa	UDK99456.1	CAB16085.1
OG0001271	Rhodococcus_erythropolis_aa	UDK99456.1	ALU71705.1
OG0001272	Bacillus_subtilis_aa	UDK99311.1	CAB16087.1
OG0001272	Rhodococcus_erythropolis_aa	UDK99311.1	ALU68385.1
OG0001273	Rhodococcus_erythropolis_aa	UDL01647.1	ALU69406.1
OG0001273	Bacillus_subtilis_aa	UDL01647.1	CAB16103.1
OG0001274	Rhodococcus_erythropolis_aa	UDL01374.1	ALU71586.1
OG0001274	Bacillus_subtilis_aa	UDL01374.1	CAB16111.1
OG0001275	Bacillus_subtilis_aa	UDK99309.1	CAB16128.1
OG0001275	Rhodococcus_erythropolis_aa	UDK99309.1	ALU68382.1
OG0001276	Rhodococcus_erythropolis_aa	UDL00499.1	ALU69955.1
OG0001276	Bacillus_subtilis_aa	UDL00499.1	CAB16129.1
OG0001277	Rhodococcus_erythropolis_aa	UDK99228.1	ALU68222.1
OG0001277	Bacillus_subtilis_aa	UDK99228.1	CAB16133.1
OG0001278	Bacillus_subtilis_aa	UDK99230.1	CAB16137.1
OG0001278	Rhodococcus_erythropolis_aa	UDK99230.1	ALU68220.1
OG0001279	Rhodococcus_erythropolis_aa	UDK99444.1	ALU68218.1
OG0001279	Bacillus_subtilis_aa	UDK99444.1	CAB16140.1
OG0001280	Rhodococcus_erythropolis_aa	UDL01182.1	ALU68214.1
OG0001280	Bacillus_subtilis_aa	UDL01182.1	CAB16143.1
OG0001284	Rhodococcus_erythropolis_aa	UDL01465.1	ALU69336.1
OG0001284	Bacillus_subtilis_aa	UDL01465.1	CAX52584.1
OG0001290	Rhodococcus_erythropolis_aa	UDK99387.1	ALU68877.1, ALU68715.1
OG0001293	Rhodococcus_erythropolis_aa	UDK99521.1, UDK99913.1	ALU67978.1
OG0001294	Rhodococcus_erythropolis_aa	UDL01756.1, UDK99557.1	ALU70914.1
OG0001296	Rhodococcus_erythropolis_aa	UDK99677.1	ALU69852.1, ALU69577.1
OG0001297	Rhodococcus_erythropolis_aa	UDK99680.1	ALU72737.1, ALU68231.1
OG0001299	Rhodococcus_erythropolis_aa	UDK99926.1, UDK99722.1	ALU68861.1
OG0001300	Rhodococcus_erythropolis_aa	UDL00199.1, UDK99772.1	ALU72892.1
OG0001303	Rhodococcus_erythropolis_aa	UDK99858.1, UDL02269.1	ALU68278.1
OG0001304	Rhodococcus_erythropolis_aa	UDK99927.1	ALU71192.1, ALU73054.1
OG0001305	Rhodococcus_erythropolis_aa	UDL01435.1, UDK99948.1	ALU69590.1
OG0001307	Rhodococcus_erythropolis_aa	UDL00030.1	ALU71885.1, ALU69066.1
OG0001308	Rhodococcus_erythropolis_aa	UDL00078.1	ALU68960.1, ALU68739.1
OG0001309	Rhodococcus_erythropolis_aa	UDL00206.1	ALU73609.1, ALU71309.1
OG0001310	Rhodococcus_erythropolis_aa	UDL00236.1, UDL00220.1	ALU71490.1
OG0001311	Rhodococcus_erythropolis_aa	UDL00250.1	ALU72623.1, ALU68412.1
OG0001312	Rhodococcus_erythropolis_aa	UDL00278.1	ALU73327.1, ALU72713.1
OG0001313	Rhodococcus_erythropolis_aa	UDL00301.1	ALU72462.1, ALU72461.1
OG0001314	Rhodococcus_erythropolis_aa	UDL00351.1	ALU72603.1, ALU72034.1
OG0001316	Rhodococcus_erythropolis_aa	UDL00396.1	ALU67838.1, ALU69411.1
OG0001317	Rhodococcus_erythropolis_aa	UDL00460.1	ALU69108.1, ALU72337.1
OG0001318	Rhodococcus_erythropolis_aa	UDL00517.1	ALU69554.1, ALU73359.1
OG0001319	Rhodococcus_erythropolis_aa	UDL00544.1	ALU68312.1, ALU70027.1
OG0001320	Rhodococcus_erythropolis_aa	UDL00636.1	ALU72046.1, ALU72637.1
OG0001321	Rhodococcus_erythropolis_aa	UDL00778.1	ALU70359.1, ALU67934.1
OG0001322	Rhodococcus_erythropolis_aa	UDL00801.1, UDL01060.1	ALU69775.1
OG0001323	Rhodococcus_erythropolis_aa	UDL00828.1	ALU71221.1, ALU71222.1
OG0001324	Rhodococcus_erythropolis_aa	UDL00910.1	ALU71223.1, ALU70161.1
OG0001325	Rhodococcus_erythropolis_aa	UDL00944.1	ALU72092.1, ALU72093.1
OG0001327	Rhodococcus_erythropolis_aa	UDL01218.1	ALU67860.1, ALU70678.1
OG0001328	Rhodococcus_erythropolis_aa	UDL01386.1	ALU70142.1, ALU68159.1
OG0001329	Rhodococcus_erythropolis_aa	UDL01508.1	ALU73575.1, ALU70170.1
OG0001330	Rhodococcus_erythropolis_aa	UDL01600.1	ALU72597.1, ALU71877.1
OG0001331	Rhodococcus_erythropolis_aa	UDL01806.1	ALU68330.1, ALU68444.1
OG0001332	Rhodococcus_erythropolis_aa	UDL01899.1	ALU68482.1, ALU73042.1
OG0001333	Rhodococcus_erythropolis_aa	UDL02008.1	ALU73595.1, ALU72703.1
OG0001334	Rhodococcus_erythropolis_aa	UDL02041.1	ALU68122.1, ALU69089.1
OG0001336	Rhodococcus_erythropolis_aa	UDL02107.1	ALU68169.1, ALU68662.1
OG0001337	Rhodococcus_erythropolis_aa	UDL02154.1	ALU72172.1, ALU68564.1
OG0001338	Rhodococcus_erythropolis_aa	UDL02226.1	ALU73557.1, ALU73508.1
OG0001445	Bacillus_subtilis_aa	UDK99494.1	CAB11790.1
OG0001446	Bacillus_subtilis_aa	UDK99495.1	CAB11791.1
OG0001448	Bacillus_subtilis_aa	UDL00530.1	CAB11805.1
OG0001450	Bacillus_subtilis_aa	UDL01517.1	CAB11808.1
OG0001452	Bacillus_subtilis_aa	UDL00829.1	CAB11839.1
OG0001454	Bacillus_subtilis_aa	UDL00132.1	CAB11847.1
OG0001456	Bacillus_subtilis_aa	UDL00254.1	CAB11865.1
OG0001460	Bacillus_subtilis_aa	UDK99223.1	CAB11951.2
OG0001473	Bacillus_subtilis_aa	UDK99672.1	CAB12059.1
OG0001475	Bacillus_subtilis_aa	UDL01677.1	CAB12070.1
OG0001481	Bacillus_subtilis_aa	UDL00526.1	CAB12108.2
OG0001490	Bacillus_subtilis_aa	UDL01594.1	CAB12157.1
OG0001491	Bacillus_subtilis_aa	UDK99526.1	CAB12158.1
OG0001503	Bacillus_subtilis_aa	UDL02162.1	CAB12275.1
OG0001504	Bacillus_subtilis_aa	UDL02163.1	CAB12276.1
OG0001523	Bacillus_subtilis_aa	UDL00716.1	CAB12352.1
OG0001534	Bacillus_subtilis_aa	UDL02266.1	CAB12429.1
OG0001535	Bacillus_subtilis_aa	UDL00971.1	CAB12441.1
OG0001540	Bacillus_subtilis_aa	UDK99908.1	CAB12491.2
OG0001546	Bacillus_subtilis_aa	UDL00050.1	CAB12539.1
OG0001551	Bacillus_subtilis_aa	UDL02246.1	CAB12579.1
OG0001554	Bacillus_subtilis_aa	UDL00813.1	CAB12613.1
OG0001556	Bacillus_subtilis_aa	UDK99562.1	CAB12621.1
OG0001562	Bacillus_subtilis_aa	UDL00837.1	CAB12653.2
OG0001566	Bacillus_subtilis_aa	UDL00005.1	CAB12668.1
OG0001572	Bacillus_subtilis_aa	UDL00562.1	CAB12719.2
OG0001575	Bacillus_subtilis_aa	UDL01983.1	CAB12730.1
OG0001587	Bacillus_subtilis_aa	UDL00092.1	CAB12860.1
OG0001588	Bacillus_subtilis_aa	UDK99831.1	CAB12862.1
OG0001592	Bacillus_subtilis_aa	UDL00977.1	CAB12871.1
OG0001595	Bacillus_subtilis_aa	UDL02173.1	CAB12899.1
OG0001598	Bacillus_subtilis_aa	UDL00511.1	CAB12934.1
OG0001607	Bacillus_subtilis_aa	UDL00713.1	CAB13011.2
OG0001621	Bacillus_subtilis_aa	UDK99874.1	CAB13084.1
OG0001622	Bacillus_subtilis_aa	UDK99267.1	CAB13098.1
OG0001642	Bacillus_subtilis_aa	UDL00074.1	CAB13142.1
OG0001652	Bacillus_subtilis_aa	UDL01852.1	CAB13258.1
OG0001656	Bacillus_subtilis_aa	UDK99823.1	CAB13299.1
OG0001657	Bacillus_subtilis_aa	UDL01093.1	CAB13306.1
OG0001659	Bacillus_subtilis_aa	UDL01219.1	CAB13318.1
OG0001662	Bacillus_subtilis_aa	UDL01780.1	CAB13360.1
OG0001666	Bacillus_subtilis_aa	UDL00731.1	CAB13385.2
OG0001669	Bacillus_subtilis_aa	UDK99808.1	CAB13401.2
OG0001674	Bacillus_subtilis_aa	UDK99739.1	CAB13438.1
OG0001677	Bacillus_subtilis_aa	UDK99577.1	CAB13456.1
OG0001678	Bacillus_subtilis_aa	UDK99679.1	CAB13458.1
OG0001679	Bacillus_subtilis_aa	UDL01741.1	CAB13462.1
OG0001682	Bacillus_subtilis_aa	UDK99409.1	CAB13486.1
OG0001684	Bacillus_subtilis_aa	UDL02134.1	CAB13516.2
OG0001686	Bacillus_subtilis_aa	UDL01473.1	CAB13569.1
OG0001687	Bacillus_subtilis_aa	UDL00404.1	CAB13570.2
OG0001688	Bacillus_subtilis_aa	UDL00743.1	CAB13571.1
OG0001689	Bacillus_subtilis_aa	UDL00179.1	CAB13577.2
OG0001690	Bacillus_subtilis_aa	UDL00773.1	CAB13578.1
OG0001699	Bacillus_subtilis_aa	UDL00060.1	CAB13687.1
OG0001700	Bacillus_subtilis_aa	UDK99736.1	CAB13691.1
OG0001705	Bacillus_subtilis_aa	UDL00568.1	CAB13743.1
OG0001710	Bacillus_subtilis_aa	UDL01607.1	CAB13806.1
OG0001713	Bacillus_subtilis_aa	UDL01196.1	CAB13854.1
OG0001715	Bacillus_subtilis_aa	UDL01807.1	CAB13860.1
OG0001718	Bacillus_subtilis_aa	UDK99779.1	CAB14081.1
OG0001725	Bacillus_subtilis_aa	UDL00821.1	CAB14121.1
OG0001726	Bacillus_subtilis_aa	UDL01127.1	CAB14122.1
OG0001727	Bacillus_subtilis_aa	UDL00704.1	CAB14124.1
OG0001728	Bacillus_subtilis_aa	UDL01439.1	CAB14125.1
OG0001730	Bacillus_subtilis_aa	UDL00392.1	CAB14152.1
OG0001731	Bacillus_subtilis_aa	UDL01384.1	CAB14163.2
OG0001733	Bacillus_subtilis_aa	UDK99626.1	CAB14210.1
OG0001734	Bacillus_subtilis_aa	UDL01613.1	CAB14211.2
OG0001739	Bacillus_subtilis_aa	UDL01167.1	CAB14282.2
OG0001741	Bacillus_subtilis_aa	UDL01535.1	CAB14299.1
OG0001744	Bacillus_subtilis_aa	UDK99467.1	CAB14316.1
OG0001747	Bacillus_subtilis_aa	UDL00168.1	CAB14329.1
OG0001748	Bacillus_subtilis_aa	UDK99246.1	CAB14335.1
OG0001749	Bacillus_subtilis_aa	UDL00256.1	CAB14338.2
OG0001754	Bacillus_subtilis_aa	UDK99324.1	CAB14366.1
OG0001757	Bacillus_subtilis_aa	UDL00928.1	CAB14403.1
OG0001758	Bacillus_subtilis_aa	UDL01738.1	CAB14404.1
OG0001760	Bacillus_subtilis_aa	UDL00805.1	CAB14453.1
OG0001761	Bacillus_subtilis_aa	UDL01129.1	CAB14460.2
OG0001764	Bacillus_subtilis_aa	UDL01779.1	CAB14505.1
OG0001766	Bacillus_subtilis_aa	UDL01014.1	CAB14510.1
OG0001770	Bacillus_subtilis_aa	UDL00119.1	CAB14578.1
OG0001779	Bacillus_subtilis_aa	UDK99221.1	CAB14653.1
OG0001782	Bacillus_subtilis_aa	UDK99359.1	CAB14675.1
OG0001785	Bacillus_subtilis_aa	UDL00047.1	CAB14718.2
