Orthogroup	Species	Rhodococcus_erythropolis_aa	Orthologs
OG0001056	Bacillus_subtilis_aa	ALU70376.1	CAB14499.1
OG0001056	Deinococcus_radiodurans_aa	ALU70376.1	UDL00920.1
OG0001057	Bacillus_subtilis_aa	ALU70375.1	CAB14501.1
OG0001057	Deinococcus_radiodurans_aa	ALU70375.1	UDL00921.1
OG0001058	Bacillus_subtilis_aa	ALU70371.1	CAB14504.1
OG0001058	Deinococcus_radiodurans_aa	ALU70371.1	UDL01570.1
OG0001059	Bacillus_subtilis_aa	ALU68211.1	CAB14514.1
OG0001059	Deinococcus_radiodurans_aa	ALU68211.1	UDL00683.1
OG0001060	Bacillus_subtilis_aa	ALU70623.1	CAB14519.1
OG0001060	Deinococcus_radiodurans_aa	ALU70623.1	UDL02115.1
OG0001062	Bacillus_subtilis_aa	ALU72103.1	CAB14799.2, CAB14622.1
OG0001063	Bacillus_subtilis_aa	ALU69605.1	CAB14626.2
OG0001063	Deinococcus_radiodurans_aa	ALU69605.1	UDL01339.1
OG0001064	Bacillus_subtilis_aa	ALU72984.1	CAB15719.1, CAB14635.1
OG0001065	Deinococcus_radiodurans_aa	ALU72697.1	UDL01785.1
OG0001065	Bacillus_subtilis_aa	ALU72697.1	CAB14638.2
OG0001069	Bacillus_subtilis_aa	ALU71421.1, ALU70015.1	CAB14678.1
OG0001070	Bacillus_subtilis_aa	ALU71105.1	CAB14679.1
OG0001070	Deinococcus_radiodurans_aa	ALU71105.1	UDL01550.1
OG0001071	Bacillus_subtilis_aa	ALU71107.1	CAB14682.1
OG0001071	Deinococcus_radiodurans_aa	ALU71107.1	UDL01322.1
OG0001072	Bacillus_subtilis_aa	ALU71589.1	CAB14691.3
OG0001072	Deinococcus_radiodurans_aa	ALU71589.1	UDL00834.1
OG0001073	Deinococcus_radiodurans_aa	ALU67905.1	UDL01130.1
OG0001073	Bacillus_subtilis_aa	ALU67905.1	CAB14694.2
OG0001074	Bacillus_subtilis_aa	ALU71108.1	CAB14695.1
OG0001074	Deinococcus_radiodurans_aa	ALU71108.1	UDL00958.1
OG0001075	Bacillus_subtilis_aa	ALU71112.1	CAB14714.1
OG0001075	Deinococcus_radiodurans_aa	ALU71112.1	UDL00461.1
OG0001076	Bacillus_subtilis_aa	ALU71154.1	CAB14715.1
OG0001076	Deinococcus_radiodurans_aa	ALU71154.1	UDL00463.1
OG0001077	Deinococcus_radiodurans_aa	ALU71158.1	UDL00904.1
OG0001077	Bacillus_subtilis_aa	ALU71158.1	CAB14719.2
OG0001078	Deinococcus_radiodurans_aa	ALU71161.1	UDL00889.1
OG0001078	Bacillus_subtilis_aa	ALU71161.1	CAB14724.2
OG0001079	Bacillus_subtilis_aa	ALU67898.1	CAB14731.1
OG0001079	Deinococcus_radiodurans_aa	ALU67898.1	UDL01778.1
OG0001080	Bacillus_subtilis_aa	ALU71164.1	CAB14733.2
OG0001080	Deinococcus_radiodurans_aa	ALU71164.1	UDK99776.1
OG0001081	Bacillus_subtilis_aa	ALU71165.1	CAB14734.1
OG0001081	Deinococcus_radiodurans_aa	ALU71165.1	UDL00397.1
OG0001082	Deinococcus_radiodurans_aa	ALU71167.1	UDL01546.1
OG0001082	Bacillus_subtilis_aa	ALU71167.1	CAB14742.1
OG0001083	Deinococcus_radiodurans_aa	ALU68037.1	UDL00281.1
OG0001083	Bacillus_subtilis_aa	ALU68037.1	CAB14750.1
OG0001084	Deinococcus_radiodurans_aa	ALU70355.1	UDK99295.1
OG0001084	Bacillus_subtilis_aa	ALU70355.1	CAB14752.1
OG0001085	Bacillus_subtilis_aa	ALU70354.1	CAB14754.1
OG0001085	Deinococcus_radiodurans_aa	ALU70354.1	UDK99296.1
OG0001086	Bacillus_subtilis_aa	ALU70353.1	CAB14756.1
OG0001086	Deinococcus_radiodurans_aa	ALU70353.1	UDK99297.1
OG0001087	Deinococcus_radiodurans_aa	ALU71781.1	UDL00336.1
OG0001087	Bacillus_subtilis_aa	ALU71781.1	CAB14765.1
OG0001088	Bacillus_subtilis_aa	ALU70348.1	CAB14769.2
OG0001088	Deinococcus_radiodurans_aa	ALU70348.1	UDK99349.1
OG0001089	Bacillus_subtilis_aa	ALU72228.1	CAB14773.1
OG0001089	Deinococcus_radiodurans_aa	ALU72228.1	UDL01190.1
OG0001090	Bacillus_subtilis_aa	ALU72230.1	CAB14775.1
OG0001090	Deinococcus_radiodurans_aa	ALU72230.1	UDL01370.1
OG0001091	Bacillus_subtilis_aa	ALU72231.1	CAB14777.1
OG0001091	Deinococcus_radiodurans_aa	ALU72231.1	UDL01773.1
OG0001092	Bacillus_subtilis_aa	ALU70335.1	CAB14782.2
OG0001092	Deinococcus_radiodurans_aa	ALU70335.1	UDL01021.1
OG0001093	Deinococcus_radiodurans_aa	ALU70332.1	UDL01000.1
OG0001093	Bacillus_subtilis_aa	ALU70332.1	CAB14783.1
OG0001094	Bacillus_subtilis_aa	ALU71559.1	CAB14786.1
OG0001094	Deinococcus_radiodurans_aa	ALU71559.1	UDL00847.1
OG0001096	Bacillus_subtilis_aa	ALU71568.1	CAB14789.1
OG0001096	Deinococcus_radiodurans_aa	ALU71568.1	UDL00616.1
OG0001097	Deinococcus_radiodurans_aa	ALU71570.1	UDL00614.1
OG0001097	Bacillus_subtilis_aa	ALU71570.1	CAB14791.1
OG0001098	Bacillus_subtilis_aa	ALU70274.1	CAB14796.1
OG0001098	Deinococcus_radiodurans_aa	ALU70274.1	UDK99379.1
OG0001099	Bacillus_subtilis_aa	ALU70273.1	CAB14797.1
OG0001099	Deinococcus_radiodurans_aa	ALU70273.1	UDL00676.1
OG0001100	Deinococcus_radiodurans_aa	ALU70315.1	UDL01320.1
OG0001100	Bacillus_subtilis_aa	ALU70315.1	CAB14802.1
OG0001101	Deinococcus_radiodurans_aa	ALU71846.1	UDL00096.1
OG0001101	Bacillus_subtilis_aa	ALU71846.1	CAB14803.1
OG0001102	Deinococcus_radiodurans_aa	ALU71066.1	UDL00468.1
OG0001102	Bacillus_subtilis_aa	ALU71066.1	CAB14809.2
OG0001103	Bacillus_subtilis_aa	ALU68225.1	CAB14810.1
OG0001103	Deinococcus_radiodurans_aa	ALU68225.1	UDL00090.1
OG0001104	Deinococcus_radiodurans_aa	ALU71593.1	UDL00115.1
OG0001104	Bacillus_subtilis_aa	ALU71593.1	CAB14812.1
OG0001105	Bacillus_subtilis_aa	ALU71594.1	CAB14813.1
OG0001105	Deinococcus_radiodurans_aa	ALU71594.1	UDL00116.1
OG0001106	Deinococcus_radiodurans_aa	ALU68272.1	UDK99651.1
OG0001106	Bacillus_subtilis_aa	ALU68272.1	CAB14819.1
OG0001107	Bacillus_subtilis_aa	ALU70801.1	CAB14824.1
OG0001107	Deinococcus_radiodurans_aa	ALU70801.1	UDL01373.1
OG0001108	Deinococcus_radiodurans_aa	ALU70800.1	UDL00159.1
OG0001108	Bacillus_subtilis_aa	ALU70800.1	CAB14825.1
OG0001109	Deinococcus_radiodurans_aa	ALU68506.1	UDK99843.1
OG0001109	Bacillus_subtilis_aa	ALU68506.1	CAB14830.1
OG0001111	Bacillus_subtilis_aa	ALU70799.1	CAB14845.1
OG0001111	Deinococcus_radiodurans_aa	ALU70799.1	UDL01049.1
OG0001112	Bacillus_subtilis_aa	ALU70798.1	CAB14846.1
OG0001112	Deinococcus_radiodurans_aa	ALU70798.1	UDL01050.1
OG0001113	Deinococcus_radiodurans_aa	ALU70797.1	UDL01123.1
OG0001113	Bacillus_subtilis_aa	ALU70797.1	CAB14847.1
OG0001114	Deinococcus_radiodurans_aa	ALU71268.1	UDK99298.1
OG0001114	Bacillus_subtilis_aa	ALU71268.1	CAB14860.1
OG0001115	Bacillus_subtilis_aa	ALU71882.1, ALU73018.1	CAB14864.1
OG0001116	Bacillus_subtilis_aa	ALU69636.1	CAB14865.1, CAB15345.1
OG0001117	Deinococcus_radiodurans_aa	ALU70782.1	UDL00952.1
OG0001117	Bacillus_subtilis_aa	ALU70782.1	CAB14866.1
OG0001118	Bacillus_subtilis_aa	ALU71536.1	CAB14868.2
OG0001118	Deinococcus_radiodurans_aa	ALU71536.1	UDK99675.1
OG0001119	Deinococcus_radiodurans_aa	ALU69186.1	UDK99925.1
OG0001119	Bacillus_subtilis_aa	ALU69186.1	CAB14874.1
OG0001120	Deinococcus_radiodurans_aa	ALU70759.1	UDL01626.1
OG0001120	Bacillus_subtilis_aa	ALU70759.1	CAB14878.1
OG0001121	Deinococcus_radiodurans_aa	ALU71578.1	UDK99813.1
OG0001121	Bacillus_subtilis_aa	ALU71578.1	CAB14879.1
OG0001122	Bacillus_subtilis_aa	ALU70611.1	CAB14883.1
OG0001122	Deinococcus_radiodurans_aa	ALU70611.1	UDK99689.1
OG0001123	Deinococcus_radiodurans_aa	ALU70815.1	UDK99850.1
OG0001123	Bacillus_subtilis_aa	ALU70815.1	CAB14904.1
OG0001124	Deinococcus_radiodurans_aa	ALU70814.1	UDK99846.1
OG0001124	Bacillus_subtilis_aa	ALU70814.1	CAB14905.1
OG0001125	Bacillus_subtilis_aa	ALU69789.1	CAB14924.1
OG0001125	Deinococcus_radiodurans_aa	ALU69789.1	UDL00412.1
OG0001126	Bacillus_subtilis_aa	ALU72400.1	CAB14925.1
OG0001126	Deinococcus_radiodurans_aa	ALU72400.1	UDL01593.1
OG0001127	Deinococcus_radiodurans_aa	ALU72000.1	UDL01161.1
OG0001127	Bacillus_subtilis_aa	ALU72000.1	CAB14944.1
OG0001128	Deinococcus_radiodurans_aa	ALU71247.1	UDK99996.1
OG0001128	Bacillus_subtilis_aa	ALU71247.1	CAB14949.1
OG0001129	Deinococcus_radiodurans_aa	ALU70590.1	UDK99805.1
OG0001129	Bacillus_subtilis_aa	ALU70590.1	CAB14957.1
OG0001130	Bacillus_subtilis_aa	ALU72786.1	CAB14968.1
OG0001130	Deinococcus_radiodurans_aa	ALU72786.1	UDL00759.1
OG0001131	Bacillus_subtilis_aa	ALU70654.1	CAB14998.1, CAB15026.1
OG0001132	Deinococcus_radiodurans_aa	ALU68247.1	UDL01204.1
OG0001132	Bacillus_subtilis_aa	ALU68247.1	CAB15010.1
OG0001133	Deinococcus_radiodurans_aa	ALU68581.1	UDL00427.1
OG0001133	Bacillus_subtilis_aa	ALU68581.1	CAB15013.1
OG0001138	Deinococcus_radiodurans_aa	ALU71081.1	UDK99818.1
OG0001138	Bacillus_subtilis_aa	ALU71081.1	CAB15033.1
OG0001140	Bacillus_subtilis_aa	ALU68216.1	CAB15046.1
OG0001140	Deinococcus_radiodurans_aa	ALU68216.1	UDL01180.1
OG0001141	Bacillus_subtilis_aa	ALU69376.1	CAB15049.2, CAB15902.1
OG0001142	Bacillus_subtilis_aa	ALU68268.1	CAB15052.1
OG0001142	Deinococcus_radiodurans_aa	ALU68268.1	UDL01305.1
OG0001143	Deinococcus_radiodurans_aa	ALU68267.1	UDL01306.1
OG0001143	Bacillus_subtilis_aa	ALU68267.1	CAB15054.1
OG0001144	Deinococcus_radiodurans_aa	ALU70264.1	UDL01225.1
OG0001144	Bacillus_subtilis_aa	ALU70264.1	CAB15072.1
OG0001145	Bacillus_subtilis_aa	ALU70262.1	CAB15076.1
OG0001145	Deinococcus_radiodurans_aa	ALU70262.1	UDL00914.1
OG0001147	Bacillus_subtilis_aa	ALU70890.1	CAB15093.1
OG0001147	Deinococcus_radiodurans_aa	ALU70890.1	UDK99638.1
OG0001148	Bacillus_subtilis_aa	ALU69749.1	CAB15124.2
OG0001148	Deinococcus_radiodurans_aa	ALU69749.1	UDL00819.1
OG0001149	Bacillus_subtilis_aa	ALU72371.1	CAB15149.2
OG0001149	Deinococcus_radiodurans_aa	ALU72371.1	UDL00037.1
OG0001150	Deinococcus_radiodurans_aa	ALU72372.1	UDL00039.1
OG0001150	Bacillus_subtilis_aa	ALU72372.1	CAB15151.2
OG0001151	Bacillus_subtilis_aa	ALU72373.1	CAB15152.3
OG0001151	Deinococcus_radiodurans_aa	ALU72373.1	UDL00040.1
OG0001152	Bacillus_subtilis_aa	ALU72376.1	CAB15154.1
OG0001152	Deinococcus_radiodurans_aa	ALU72376.1	UDL00043.1
OG0001153	Bacillus_subtilis_aa	ALU70267.1	CAB15163.1
OG0001153	Deinococcus_radiodurans_aa	ALU70267.1	UDL02034.1
OG0001154	Bacillus_subtilis_aa	ALU72988.1	CAB15181.1
OG0001154	Deinococcus_radiodurans_aa	ALU72988.1	UDL00955.1
OG0001155	Bacillus_subtilis_aa	ALU72759.1, ALU71348.1	CAB15189.2
OG0001156	Deinococcus_radiodurans_aa	ALU70529.1	UDK99888.1
OG0001156	Bacillus_subtilis_aa	ALU70529.1	CAB15195.1
OG0001157	Deinococcus_radiodurans_aa	ALU70539.1	UDK99624.1
OG0001157	Bacillus_subtilis_aa	ALU70539.1	CAB15206.1
OG0001159	Deinococcus_radiodurans_aa	ALU70232.1	UDL01409.1
OG0001159	Bacillus_subtilis_aa	ALU70232.1	CAB15214.1
OG0001160	Deinococcus_radiodurans_aa	ALU70230.1	UDL00401.1
OG0001160	Bacillus_subtilis_aa	ALU70230.1	CAB15216.1
OG0001161	Bacillus_subtilis_aa	ALU70524.1	CAB15223.2
OG0001161	Deinococcus_radiodurans_aa	ALU70524.1	UDK99933.1
OG0001162	Deinococcus_radiodurans_aa	ALU72874.1	UDL00287.1
OG0001162	Bacillus_subtilis_aa	ALU72874.1	CAB15231.1
OG0001163	Bacillus_subtilis_aa	ALU68331.1, ALU68327.1	CAB15232.1
OG0001164	Bacillus_subtilis_aa	ALU71795.1	CAB15236.2
OG0001164	Deinococcus_radiodurans_aa	ALU71795.1	UDL00296.1
OG0001165	Bacillus_subtilis_aa	ALU68923.1	CAB15240.2
OG0001165	Deinococcus_radiodurans_aa	ALU68923.1	UDL01784.1
OG0001166	Bacillus_subtilis_aa	ALU68326.1	CAB15241.1
OG0001166	Deinococcus_radiodurans_aa	ALU68326.1	UDL01904.1
OG0001167	Deinococcus_radiodurans_aa	ALU71037.1	UDL01141.1
OG0001167	Bacillus_subtilis_aa	ALU71037.1	CAB15256.1
OG0001168	Bacillus_subtilis_aa	ALU71035.1	CAB15260.1
OG0001168	Deinococcus_radiodurans_aa	ALU71035.1	UDL01142.1
OG0001169	Deinococcus_radiodurans_aa	ALU69144.1	UDL00471.1
OG0001169	Bacillus_subtilis_aa	ALU69144.1	CAB15263.1
OG0001170	Deinococcus_radiodurans_aa	ALU69145.1	UDL00470.1
OG0001170	Bacillus_subtilis_aa	ALU69145.1	CAB15264.1
OG0001171	Deinococcus_radiodurans_aa	ALU70867.1	UDL00879.1
OG0001171	Bacillus_subtilis_aa	ALU70867.1	CAB15269.1
OG0001172	Bacillus_subtilis_aa	ALU71121.1	CAB15277.1
OG0001172	Deinococcus_radiodurans_aa	ALU71121.1	UDL02012.1
OG0001173	Deinococcus_radiodurans_aa	ALU69940.1	UDL01617.1
OG0001173	Bacillus_subtilis_aa	ALU69940.1	CAB15294.1
OG0001174	Bacillus_subtilis_aa	ALU71664.1	CAB15298.1
OG0001174	Deinococcus_radiodurans_aa	ALU71664.1	UDL00651.1
OG0001175	Deinococcus_radiodurans_aa	ALU70250.1	UDL00723.1
OG0001175	Bacillus_subtilis_aa	ALU70250.1	CAB15305.2
OG0001176	Bacillus_subtilis_aa	ALU71056.1	CAB15364.1, CAB15309.1
OG0001177	Deinococcus_radiodurans_aa	ALU69120.1	UDK99474.1
OG0001177	Bacillus_subtilis_aa	ALU69120.1	CAB15310.1
OG0001178	Deinococcus_radiodurans_aa	ALU69523.1	UDL01941.1
OG0001178	Bacillus_subtilis_aa	ALU69523.1	CAB15344.3
OG0001179	Bacillus_subtilis_aa	ALU70399.1	CAB15348.1
OG0001179	Deinococcus_radiodurans_aa	ALU70399.1	UDL01793.1
OG0001180	Bacillus_subtilis_aa	ALU69785.1	CAB15351.1
OG0001180	Deinococcus_radiodurans_aa	ALU69785.1	UDL01387.1
OG0001181	Bacillus_subtilis_aa	ALU69823.1	CAB15355.2
OG0001181	Deinococcus_radiodurans_aa	ALU69823.1	UDL01464.1
OG0001182	Deinococcus_radiodurans_aa	ALU69825.1	UDL01463.1
OG0001182	Bacillus_subtilis_aa	ALU69825.1	CAB15356.1
OG0001183	Bacillus_subtilis_aa	ALU71655.1	CAB15365.1
OG0001183	Deinococcus_radiodurans_aa	ALU71655.1	UDL00569.1
OG0001184	Bacillus_subtilis_aa	ALU68840.1, ALU69118.1	CAB15384.1
OG0001185	Deinococcus_radiodurans_aa	ALU70040.1	UDL01363.1
OG0001185	Bacillus_subtilis_aa	ALU70040.1	CAB15390.1
OG0001186	Bacillus_subtilis_aa	ALU71308.1	CAB15394.1
OG0001186	Deinococcus_radiodurans_aa	ALU71308.1	UDK99855.1
OG0001187	Deinococcus_radiodurans_aa	ALU69898.1	UDL01627.1
OG0001187	Bacillus_subtilis_aa	ALU69898.1	CAB15395.1
OG0001188	Deinococcus_radiodurans_aa	ALU71060.1	UDL00454.1
OG0001188	Bacillus_subtilis_aa	ALU71060.1	CAB15397.1
OG0001189	Deinococcus_radiodurans_aa	ALU71061.1	UDL00457.1
OG0001189	Bacillus_subtilis_aa	ALU71061.1	CAB15398.1
OG0001190	Bacillus_subtilis_aa	ALU71062.1	CAB15399.1
OG0001190	Deinococcus_radiodurans_aa	ALU71062.1	UDL00458.1
OG0001191	Bacillus_subtilis_aa	ALU68966.1	CAB15408.1
OG0001191	Deinococcus_radiodurans_aa	ALU68966.1	UDL00970.1
OG0001192	Bacillus_subtilis_aa	ALU68965.1	CAB15409.1
OG0001192	Deinococcus_radiodurans_aa	ALU68965.1	UDL00969.1
OG0001193	Bacillus_subtilis_aa	ALU68964.1	CAB15410.1
OG0001193	Deinococcus_radiodurans_aa	ALU68964.1	UDL00968.1
OG0001194	Deinococcus_radiodurans_aa	ALU69483.1	UDL01788.1
OG0001194	Bacillus_subtilis_aa	ALU69483.1	CAB15413.1
OG0001195	Bacillus_subtilis_aa	ALU69484.1	CAB15414.1
OG0001195	Deinococcus_radiodurans_aa	ALU69484.1	UDL01787.1
OG0001198	Deinococcus_radiodurans_aa	ALU68307.1	UDL01020.1
OG0001198	Bacillus_subtilis_aa	ALU68307.1	CAB15459.1
OG0001199	Bacillus_subtilis_aa	ALU71461.1, ALU68597.1	CAB15471.1
OG0001200	Deinococcus_radiodurans_aa	ALU71064.1	UDL00541.1
OG0001200	Bacillus_subtilis_aa	ALU71064.1	CAB15481.2
OG0001201	Bacillus_subtilis_aa	ALU71065.1	CAB15482.1
OG0001201	Deinococcus_radiodurans_aa	ALU71065.1	UDL00540.1
OG0001202	Bacillus_subtilis_aa	ALU68226.1	CAB15484.1
OG0001202	Deinococcus_radiodurans_aa	ALU68226.1	UDL01030.1
OG0001203	Deinococcus_radiodurans_aa	ALU70703.1	UDK99904.1
OG0001203	Bacillus_subtilis_aa	ALU70703.1	CAB15491.1
OG0001204	Deinococcus_radiodurans_aa	ALU70699.1	UDK99903.1
OG0001204	Bacillus_subtilis_aa	ALU70699.1	CAB15492.1
OG0001205	Bacillus_subtilis_aa	ALU70697.1	CAB15493.1
OG0001205	Deinococcus_radiodurans_aa	ALU70697.1	UDL01502.1
OG0001206	Deinococcus_radiodurans_aa	ALU70695.1	UDK99612.1
OG0001206	Bacillus_subtilis_aa	ALU70695.1	CAB15494.1
OG0001207	Bacillus_subtilis_aa	ALU70692.1	CAB15495.1
OG0001207	Deinococcus_radiodurans_aa	ALU70692.1	UDK99610.1
OG0001208	Deinococcus_radiodurans_aa	ALU70690.1	UDL01172.1
OG0001208	Bacillus_subtilis_aa	ALU70690.1	CAB15496.1
OG0001209	Deinococcus_radiodurans_aa	ALU70908.1	UDL00551.1
OG0001209	Bacillus_subtilis_aa	ALU70908.1	CAB15497.1
OG0001210	Bacillus_subtilis_aa	ALU69358.1, ALU72561.1	CAB15501.1
OG0001211	Deinococcus_radiodurans_aa	ALU70754.1	UDK99970.1
OG0001211	Bacillus_subtilis_aa	ALU70754.1	CAB15504.1
OG0001212	Deinococcus_radiodurans_aa	ALU70975.1	UDL02197.1
OG0001212	Bacillus_subtilis_aa	ALU70975.1	CAB15505.1
OG0001213	Bacillus_subtilis_aa	ALU70792.1	CAB15533.1
OG0001213	Deinococcus_radiodurans_aa	ALU70792.1	UDL00843.1
OG0001214	Bacillus_subtilis_aa	ALU70784.1	CAB15534.1
OG0001214	Deinococcus_radiodurans_aa	ALU70784.1	UDL01297.1
OG0001215	Bacillus_subtilis_aa	ALU69069.1	CAB15537.1
OG0001215	Deinococcus_radiodurans_aa	ALU69069.1	UDL00513.1
OG0001216	Bacillus_subtilis_aa	ALU69418.1	CAB15665.1, CAB15538.1
OG0001217	Deinococcus_radiodurans_aa	ALU71656.1	UDL01709.1
OG0001217	Bacillus_subtilis_aa	ALU71656.1	CAB15542.1
OG0001218	Deinococcus_radiodurans_aa	ALU71657.1	UDL01710.1
OG0001218	Bacillus_subtilis_aa	ALU71657.1	CAB15543.1
OG0001219	Bacillus_subtilis_aa	ALU71660.1	CAB15546.1
OG0001219	Deinococcus_radiodurans_aa	ALU71660.1	UDK99373.1
OG0001220	Bacillus_subtilis_aa	ALU71739.1	CAB15548.1
OG0001220	Deinococcus_radiodurans_aa	ALU71739.1	UDL00218.1
OG0001221	Deinococcus_radiodurans_aa	ALU71740.1	UDL00502.1
OG0001221	Bacillus_subtilis_aa	ALU71740.1	CAB15562.2
OG0001222	Deinococcus_radiodurans_aa	ALU69757.1	UDL01232.1
OG0001222	Bacillus_subtilis_aa	ALU69757.1	CAB15568.1
OG0001223	Deinococcus_radiodurans_aa	ALU70239.1	UDL00654.1
OG0001223	Bacillus_subtilis_aa	ALU70239.1	CAB15570.1
OG0001224	Bacillus_subtilis_aa	ALU72547.1	CAB15592.1
OG0001224	Deinococcus_radiodurans_aa	ALU72547.1	UDL00729.1
OG0001225	Bacillus_subtilis_aa	ALU72171.1	CAB15625.1
OG0001225	Deinococcus_radiodurans_aa	ALU72171.1	UDL01574.1
OG0001227	Bacillus_subtilis_aa	ALU73556.1, ALU69321.1	CAB15632.1
OG0001229	Bacillus_subtilis_aa	ALU69790.1	CAB15653.1
OG0001229	Deinococcus_radiodurans_aa	ALU69790.1	UDL01438.1
OG0001230	Deinococcus_radiodurans_aa	ALU70072.1	UDL01680.1
OG0001230	Bacillus_subtilis_aa	ALU70072.1	CAB15666.2
OG0001231	Deinococcus_radiodurans_aa	ALU71529.1	UDL01664.1
OG0001231	Bacillus_subtilis_aa	ALU71529.1	CAB15669.1
OG0001232	Deinococcus_radiodurans_aa	ALU69396.1	UDL02066.1
OG0001232	Bacillus_subtilis_aa	ALU69396.1	CAB15681.1
OG0001233	Deinococcus_radiodurans_aa	ALU71627.1	UDK99463.1
OG0001233	Bacillus_subtilis_aa	ALU71627.1	CAB15687.1
OG0001234	Bacillus_subtilis_aa	ALU73479.1, ALU70342.1	CAB15688.1
OG0001235	Bacillus_subtilis_aa	ALU67837.1	CAB15691.1, CAB15690.1
OG0001236	Deinococcus_radiodurans_aa	ALU70235.1	UDL00121.1
OG0001236	Bacillus_subtilis_aa	ALU70235.1	CAB15718.1
OG0001237	Bacillus_subtilis_aa	ALU70234.1	CAB15724.1
OG0001237	Deinococcus_radiodurans_aa	ALU70234.1	UDK99988.1
OG0001238	Bacillus_subtilis_aa	ALU70233.1	CAB15725.2
OG0001238	Deinococcus_radiodurans_aa	ALU70233.1	UDL00453.1
OG0001239	Deinococcus_radiodurans_aa	ALU69941.1	UDL01058.1
OG0001239	Bacillus_subtilis_aa	ALU69941.1	CAB15726.1
OG0001240	Deinococcus_radiodurans_aa	ALU71048.1	UDL00452.1
OG0001240	Bacillus_subtilis_aa	ALU71048.1	CAB15728.3
OG0001241	Deinococcus_radiodurans_aa	ALU70831.1	UDL00663.1
OG0001241	Bacillus_subtilis_aa	ALU70831.1	CAB15743.1
OG0001242	Bacillus_subtilis_aa	ALU72534.1	CAB15746.1
OG0001242	Deinococcus_radiodurans_aa	ALU72534.1	UDL01562.1
OG0001243	Deinococcus_radiodurans_aa	ALU71521.1	UDK99959.1
OG0001243	Bacillus_subtilis_aa	ALU71521.1	CAB15750.1
OG0001244	Deinococcus_radiodurans_aa	ALU70228.1	UDL01563.1
OG0001244	Bacillus_subtilis_aa	ALU70228.1	CAB15761.1
OG0001245	Bacillus_subtilis_aa	ALU67673.1	CAB15776.1
OG0001245	Deinococcus_radiodurans_aa	ALU67673.1	UDL01922.1
OG0001246	Deinococcus_radiodurans_aa	ALU69011.1	UDL00191.1
OG0001246	Bacillus_subtilis_aa	ALU69011.1	CAB15777.1
OG0001247	Bacillus_subtilis_aa	ALU72446.1	CAB15780.1
OG0001247	Deinococcus_radiodurans_aa	ALU72446.1	UDL00129.1
OG0001248	Deinococcus_radiodurans_aa	ALU68856.1	UDL02009.1
OG0001248	Bacillus_subtilis_aa	ALU68856.1	CAB15785.1
OG0001249	Bacillus_subtilis_aa	ALU71900.1, ALU67878.1	CAB15792.1
OG0001250	Bacillus_subtilis_aa	ALU71201.1	CAB15794.1
OG0001250	Deinococcus_radiodurans_aa	ALU71201.1	UDL00582.1
OG0001251	Bacillus_subtilis_aa	ALU71907.1, ALU70659.1	CAB15799.2
OG0001252	Bacillus_subtilis_aa	ALU67975.1	CAB15809.1
OG0001252	Deinococcus_radiodurans_aa	ALU67975.1	UDL01821.1
OG0001253	Deinococcus_radiodurans_aa	ALU67976.1	UDL01822.1
OG0001253	Bacillus_subtilis_aa	ALU67976.1	CAB15810.1
OG0001254	Bacillus_subtilis_aa	ALU69017.1	CAB16022.2, CAB15822.2
OG0001255	Deinococcus_radiodurans_aa	ALU71547.1	UDK99861.1
OG0001255	Bacillus_subtilis_aa	ALU71547.1	CAB15823.1
OG0001256	Deinococcus_radiodurans_aa	ALU72572.1	UDL01408.1
OG0001256	Bacillus_subtilis_aa	ALU72572.1	CAB15844.2
OG0001257	Deinococcus_radiodurans_aa	ALU69666.1	UDK99661.1
OG0001257	Bacillus_subtilis_aa	ALU69666.1	CAB15850.2
OG0001258	Bacillus_subtilis_aa	ALU73124.1	CAB15851.1
OG0001258	Deinococcus_radiodurans_aa	ALU73124.1	UDK99833.1
OG0001259	Bacillus_subtilis_aa	ALU72389.1	CAB15873.1
OG0001259	Deinococcus_radiodurans_aa	ALU72389.1	UDL02074.1
OG0001260	Bacillus_subtilis_aa	ALU67705.1, ALU73387.1	CAB15876.1
OG0001261	Deinococcus_radiodurans_aa	ALU71976.1	UDL00623.1
OG0001261	Bacillus_subtilis_aa	ALU71976.1	CAB15898.1
OG0001262	Deinococcus_radiodurans_aa	ALU68494.1	UDL02023.1
OG0001262	Bacillus_subtilis_aa	ALU68494.1	CAB15931.2
OG0001263	Bacillus_subtilis_aa	ALU69100.1	CAB15971.1
OG0001263	Deinococcus_radiodurans_aa	ALU69100.1	UDL01920.1
OG0001264	Deinococcus_radiodurans_aa	ALU69096.1	UDL01924.1
OG0001264	Bacillus_subtilis_aa	ALU69096.1	CAB15972.1
OG0001265	Bacillus_subtilis_aa	ALU69095.1	CAB15973.1
OG0001265	Deinococcus_radiodurans_aa	ALU69095.1	UDL01921.1
OG0001266	Deinococcus_radiodurans_aa	ALU71841.1	UDK99628.1
OG0001266	Bacillus_subtilis_aa	ALU71841.1	CAB15976.2
OG0001267	Deinococcus_radiodurans_aa	ALU72277.1	UDL00335.1
OG0001267	Bacillus_subtilis_aa	ALU72277.1	CAB15978.2
OG0001268	Deinococcus_radiodurans_aa	ALU69585.1	UDL00988.1
OG0001268	Bacillus_subtilis_aa	ALU69585.1	CAB15979.1
OG0001269	Deinococcus_radiodurans_aa	ALU72444.1	UDK99251.1
OG0001269	Bacillus_subtilis_aa	ALU72444.1	CAB16079.1
