Orthogroup	Bacillus_subtilis_aa	Deinococcus_radiodurans_aa	Rhodococcus_erythropolis_aa
OG0007288			ALU72660.1
OG0007289			ALU72675.1
OG0007290			ALU72676.1
OG0007291			ALU72680.1
OG0007292			ALU72685.1
OG0007293			ALU72689.1
OG0007294			ALU72690.1
OG0007295			ALU72694.1
OG0007296			ALU72700.1
OG0007297			ALU72702.1
OG0007298			ALU72705.1
OG0007299			ALU72706.1
OG0007300			ALU72707.1
OG0007301			ALU72710.1
OG0007302			ALU72712.1
OG0007303			ALU72715.1
OG0007304			ALU72717.1
OG0007305			ALU72718.1
OG0007306			ALU72719.1
OG0007307			ALU72720.1
OG0007308			ALU72722.1
OG0007309			ALU72731.1
OG0007310			ALU72733.1
OG0007311			ALU72735.1
OG0007312			ALU72736.1
OG0007313			ALU72739.1
OG0007314			ALU72740.1
OG0007315			ALU72745.1
OG0007316			ALU72749.1
OG0007317			ALU72750.1
OG0007318			ALU72753.1
OG0007319			ALU72754.1
OG0007320			ALU72760.1
OG0007321			ALU72761.1
OG0007322			ALU72762.1
OG0007323			ALU72764.1
OG0007324			ALU72765.1
OG0007325			ALU72772.1
OG0007326			ALU72774.1
OG0007327			ALU72775.1
OG0007328			ALU72777.1
OG0007329			ALU72782.1
OG0007330			ALU72783.1
OG0007331			ALU72784.1
OG0007332			ALU72785.1
OG0007333			ALU72787.1
OG0007334			ALU72790.1
OG0007335			ALU72793.1
OG0007336			ALU72797.1
OG0007337			ALU72800.1
OG0007338			ALU72801.1
OG0007339			ALU72806.1
OG0007340			ALU72808.1
OG0007341			ALU72810.1
OG0007342			ALU72812.1
OG0007343			ALU72816.1
OG0007344			ALU72817.1
OG0007345			ALU72821.1
OG0007346			ALU72822.1
OG0007347			ALU72823.1
OG0007348			ALU72829.1
OG0007349			ALU72848.1
OG0007350			ALU72857.1
OG0007351			ALU72858.1
OG0007352			ALU72859.1
OG0007353			ALU72860.1
OG0007354			ALU72875.1
OG0007355			ALU72877.1
OG0007356			ALU72878.1
OG0007357			ALU72879.1
OG0007358			ALU72881.1
OG0007359			ALU72882.1
OG0007360			ALU72884.1
OG0007361			ALU72886.1
OG0007362			ALU72887.1
OG0007363			ALU72890.1
OG0007364			ALU72908.1
OG0007365			ALU72914.1
OG0007366			ALU72921.1
OG0007367			ALU72923.1
OG0007368			ALU72924.1
OG0007369			ALU72929.1
OG0007370			ALU72931.1
OG0007371			ALU72936.1
OG0007372			ALU72940.1
OG0007373			ALU72943.1
OG0007374			ALU72964.1
OG0007375			ALU72965.1
OG0007376			ALU72969.1
OG0007377			ALU72972.1
OG0007378			ALU72974.1
OG0007379			ALU72975.1
OG0007380			ALU72980.1
OG0007381			ALU72989.1
OG0007382			ALU72994.1
OG0007383			ALU72998.1
OG0007384			ALU72999.1
OG0007385			ALU73004.1
OG0007386			ALU73005.1
OG0007387			ALU73009.1
OG0007388			ALU73011.1
OG0007389			ALU73012.1
OG0007390			ALU73013.1
OG0007391			ALU73015.1
OG0007392			ALU73017.1
OG0007393			ALU73021.1
OG0007394			ALU73022.1
OG0007395			ALU73036.1
OG0007396			ALU73038.1
OG0007397			ALU73039.1
OG0007398			ALU73047.1
OG0007399			ALU73050.1
OG0007400			ALU73051.1
OG0007401			ALU73057.1
OG0007402			ALU73079.1
OG0007403			ALU73080.1
OG0007404			ALU73084.1
OG0007405			ALU73096.1
OG0007406			ALU73100.1
OG0007407			ALU73112.1
OG0007408			ALU73113.1
OG0007409			ALU73118.1
OG0007410			ALU73119.1
OG0007411			ALU73121.1
OG0007412			ALU73122.1
OG0007413			ALU73125.1
OG0007414			ALU73127.1
OG0007415			ALU73128.1
OG0007416			ALU73133.1
OG0007417			ALU73134.1
OG0007418			ALU73140.1
OG0007419			ALU73142.1
OG0007420			ALU73143.1
OG0007421			ALU73148.1
OG0007422			ALU73149.1
OG0007423			ALU73150.1
OG0007424			ALU73160.1
OG0007425			ALU73173.1
OG0007426			ALU73174.1
OG0007427			ALU73177.1
OG0007428			ALU73178.1
OG0007429			ALU73182.1
OG0007430			ALU73183.1
OG0007431			ALU73185.1
OG0007432			ALU73188.1
OG0007433			ALU73189.1
OG0007434			ALU73190.1
OG0007435			ALU73191.1
OG0007436			ALU73193.1
OG0007437			ALU73195.1
OG0007438			ALU73198.1
OG0007439			ALU73199.1
OG0007440			ALU73200.1
OG0007441			ALU73201.1
OG0007442			ALU73202.1
OG0007443			ALU73203.1
OG0007444			ALU73204.1
OG0007445			ALU73205.1
OG0007446			ALU73206.1
OG0007447			ALU73207.1
OG0007448			ALU73208.1
OG0007449			ALU73209.1
OG0007450			ALU73210.1
OG0007451			ALU73211.1
OG0007452			ALU73216.1
OG0007453			ALU73217.1
OG0007454			ALU73218.1
OG0007455			ALU73220.1
OG0007456			ALU73221.1
OG0007457			ALU73222.1
OG0007458			ALU73223.1
OG0007459			ALU73224.1
OG0007460			ALU73225.1
OG0007461			ALU73226.1
OG0007462			ALU73227.1
OG0007463			ALU73228.1
OG0007464			ALU73229.1
OG0007465			ALU73230.1
OG0007466			ALU73231.1
OG0007467			ALU73232.1
OG0007468			ALU73233.1
OG0007469			ALU73234.1
OG0007470			ALU73235.1
OG0007471			ALU73236.1
OG0007472			ALU73237.1
OG0007473			ALU73238.1
OG0007474			ALU73239.1
OG0007475			ALU73240.1
OG0007476			ALU73241.1
OG0007477			ALU73242.1
OG0007478			ALU73244.1
OG0007479			ALU73246.1
OG0007480			ALU73247.1
OG0007481			ALU73248.1
OG0007482			ALU73249.1
OG0007483			ALU73251.1
OG0007484			ALU73252.1
OG0007485			ALU73253.1
OG0007486			ALU73254.1
OG0007487			ALU73255.1
OG0007488			ALU73257.1
OG0007489			ALU73258.1
OG0007490			ALU73259.1
OG0007491			ALU73260.1
OG0007492			ALU73261.1
OG0007493			ALU73262.1
OG0007494			ALU73263.1
OG0007495			ALU73264.1
OG0007496			ALU73265.1
OG0007497			ALU73266.1
OG0007498			ALU73268.1
OG0007499			ALU73269.1
OG0007500			ALU73270.1
OG0007501			ALU73272.1
OG0007502			ALU73280.1
OG0007503			ALU73281.1
OG0007504			ALU73283.1
OG0007505			ALU73290.1
OG0007506			ALU73291.1
OG0007507			ALU73292.1
OG0007508			ALU73294.1
OG0007509			ALU73295.1
OG0007510			ALU73296.1
OG0007511			ALU73297.1
OG0007512			ALU73299.1
OG0007513			ALU73301.1
OG0007514			ALU73302.1
OG0007515			ALU73303.1
OG0007516			ALU73304.1
OG0007517			ALU73305.1
OG0007518			ALU73306.1
OG0007519			ALU73307.1
OG0007520			ALU73309.1
OG0007521			ALU73313.1
OG0007522			ALU73314.1
OG0007523			ALU73317.1
OG0007524			ALU73324.1
OG0007525			ALU73328.1
OG0007526			ALU73335.1
OG0007527			ALU73336.1
OG0007528			ALU73337.1
OG0007529			ALU73344.1
OG0007530			ALU73346.1
OG0007531			ALU73347.1
OG0007532			ALU73348.1
OG0007533			ALU73349.1
OG0007534			ALU73351.1
OG0007535			ALU73352.1
OG0007536			ALU73353.1
OG0007537			ALU73355.1
OG0007538			ALU73356.1
OG0007539			ALU73368.1
OG0007540			ALU73372.1
OG0007541			ALU73380.1
OG0007542			ALU73381.1
OG0007543			ALU73382.1
OG0007544			ALU73388.1
OG0007545			ALU73389.1
OG0007546			ALU73390.1
OG0007547			ALU73406.1
OG0007548			ALU73411.1
OG0007549			ALU73414.1
OG0007550			ALU73415.1
OG0007551			ALU73419.1
OG0007552			ALU73421.1
OG0007553			ALU73426.1
OG0007554			ALU73431.1
OG0007555			ALU73432.1
OG0007556			ALU73433.1
OG0007557			ALU73439.1
OG0007558			ALU73449.1
OG0007559			ALU73455.1
OG0007560			ALU73459.1
OG0007561			ALU73462.1
OG0007562			ALU73465.1
OG0007563			ALU73469.1
OG0007564			ALU73477.1
OG0007565			ALU73482.1
OG0007566			ALU73483.1
OG0007567			ALU73484.1
OG0007568			ALU73485.1
OG0007569			ALU73486.1
OG0007570			ALU73489.1
OG0007571			ALU73490.1
OG0007572			ALU73492.1
OG0007573			ALU73493.1
OG0007574			ALU73500.1
OG0007575			ALU73507.1
OG0007576			ALU73516.1
OG0007577			ALU73520.1
OG0007578			ALU73524.1
OG0007579			ALU73527.1
OG0007580			ALU73529.1
OG0007581			ALU73538.1
OG0007582			ALU73540.1
OG0007583			ALU73547.1
OG0007584			ALU73563.1
OG0007585			ALU73565.1
OG0007586			ALU73568.1
OG0007587			ALU73570.1
OG0007588			ALU73574.1
OG0007589			ALU73578.1
OG0007590			ALU73582.1
OG0007591			ALU73585.1
OG0007592			ALU73587.1
OG0007593			ALU73589.1
OG0007594			ALU73590.1
OG0007595			ALU73591.1
OG0007596			ALU73592.1
OG0007597			ALU73599.1
OG0007598			ALU73601.1
OG0007599			ALU73603.1
OG0007600			ALU73604.1
OG0007601			ALU73611.1
OG0007602			ALU73612.1
OG0007603			ALU73613.1
OG0007604			ALU73615.1
OG0007605			ALU73621.1
OG0007606			ALU73623.1
OG0007607			ALU73624.1
OG0007608			ALU73625.1
OG0007609			ALU73626.1
OG0007610			ALU73630.1
OG0007611			ALU73631.1
OG0007612			ALU73633.1
OG0007613			ALU73634.1
OG0007614			ALU73635.1
OG0007615			ALU73636.1
OG0007616			ALU73637.1
OG0007617			ALU73639.1
OG0007618			ALU73643.1
OG0007619			ALU73644.1
OG0007620			ALU73645.1
OG0007621			ALU73646.1
OG0007622			ALU73647.1
OG0007623			ALU73650.1
OG0007624			ALU73652.1
OG0007625			ALU73655.1
OG0007626			ALU73657.1
OG0007627			ALU73664.1
OG0007628			ALU73668.1
OG0007629			ALU73673.1
OG0007630			ALU73678.1
OG0007631			ALU73679.1
OG0007632			ALU73680.1
OG0007633			ALU73681.1
OG0007634			ALU73682.1
OG0007635			ALU73683.1
OG0007636			ALU73684.1
OG0007637			ALU73685.1
OG0007638			ALU73686.1
OG0007639			ALU73687.1
OG0007640			ALU73688.1
OG0007641			ALU73689.1
OG0007642			ALU73690.1
OG0007643			ALU73692.1
OG0007644			ALU73693.1
OG0007645			ALU73694.1
OG0007646			ALU73696.1
OG0007647			ALU73697.1
OG0007648			ALU73698.1
OG0007649			ALU73699.1
OG0007650			ALU73700.1
OG0007651			ALU73703.1
OG0007652			ALU73704.1
OG0007653			ALU73705.1
OG0007654			ALU73706.1
OG0007655			ALU73707.1
OG0007656			ALU73708.1
OG0007657			ALU73709.1
OG0007658			ALU73710.1
OG0007659			ALU73712.1
OG0007660			ALU73713.1
OG0007661			ALU73714.1
OG0007662			ALU73716.1
OG0007663			ALU73718.1
OG0007664			ALU73719.1
OG0007665			ALU73721.1
OG0007666			ALU73722.1
OG0007667			ALU73723.1
OG0007668			ALU73727.1
OG0007669			ALU73728.1
OG0007670			ALU73729.1
OG0007671			ALU73730.1
OG0007672			ALU73731.1
OG0007673			ALU73732.1
OG0007674			ALU73733.1
OG0007675			ALU73734.1
OG0007676			ALU73735.1
OG0007677			ALU73736.1
OG0007678			ALU73738.1
OG0007679			ALU73740.1
OG0007680			ALU73741.1
OG0007681			ALU73742.1
OG0007682			ALU73744.1
OG0007683			ALU73745.1
OG0007684			ALU73746.1
OG0007685			ALU73747.1
OG0007686			ALU73748.1
OG0007687			ALU73749.1
OG0007688			ALU73751.1
OG0007689			ALU73752.1
OG0007690			ALU73753.1
OG0007691			ALU73754.1
OG0007692			ALU73755.1
OG0007693			ALU73756.1
OG0007694			ALU73758.1
OG0007695			ALU73759.1
OG0007696			ALU73760.1
OG0007697			ALU73761.1
OG0007698			ALU73762.1
OG0007699			ALU73763.1
OG0007700			ALU73764.1
OG0007701			ALU73765.1
OG0007702			ALU73766.1
OG0007703			ALU73767.1
OG0007704			ALU73768.1
OG0007705			ALU73770.1
OG0007706			ALU73772.1
OG0007707			ALU73774.1
